split_seed,dataset_id,model_id,alpha,outcome,candidate_count,safe_count,rejected_count,failed_count,v_cert,v_amb,coverage_rate,oracle_candidate,oracle_mean_total_ms,reference_candidate,reference_cryptographic_security_admitted,reference_execution_status,reference_decision_certificate_status,reference_latency_role,reference_mean_total_ms,oracle_speedup_vs_reference,latency_only_candidate,latency_only_status,latency_only_mean_total_ms,v2_oracle_candidate,v2_oracle_mean_total_ms,pre_security_v2_oracle_candidate,selection_changed
2,iris_binary,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,541.3969783571,2.852324508502239,short_chain_3__rescale_aware,REJECTED,97.5711895714,short_chain_6_scale40__baseline_non_rescale,189.8090405714,short_chain_6_scale40__baseline_non_rescale,false
2,iris_binary,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,541.3969783571,2.852324508502239,short_chain_3__rescale_aware,REJECTED,97.5711895714,short_chain_6_scale40__baseline_non_rescale,189.8090405714,short_chain_6_scale40__baseline_non_rescale,false
2,iris_binary,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,189.8090405714,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,541.3969783571,2.852324508502239,short_chain_3__rescale_aware,REJECTED,97.5711895714,short_chain_6_scale40__baseline_non_rescale,189.8090405714,short_chain_6_scale40__baseline_non_rescale,false
2,mnist_pool16,linear_poly3,0.1,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,812.0624363936,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,812.0624363936,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602,deep_chain_8_scale45__rescale_aware,812.0624363936,default__rescale_aware,true
2,mnist_pool16,linear_poly3,0.25,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,812.0624363936,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,812.0624363936,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602,deep_chain_8_scale45__rescale_aware,812.0624363936,default__rescale_aware,true
2,mnist_pool16,linear_poly3,0.5,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,812.0624363936,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,812.0624363936,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602,deep_chain_8_scale45__rescale_aware,812.0624363936,default__rescale_aware,true
2,mnist_pool16,linear_poly3,0.75,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,812.0624363936,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,812.0624363936,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602,deep_chain_8_scale45__rescale_aware,812.0624363936,default__rescale_aware,true
2,mnist_pool16,linear_poly3,0.9,SELECTED,14,4,8,2,242,7,0.9718875502008032,deep_chain_8_scale45__rescale_aware,812.0624363936,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,812.0624363936,1.0,short_chain_3__baseline_non_rescale,REJECTED,188.8850890602,deep_chain_8_scale45__rescale_aware,812.0624363936,default__rescale_aware,true
2,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1059.5628589759,2.7806981019205925,short_chain_3__rescale_aware,REJECTED,196.88118649,short_chain_6_scale38__baseline_non_rescale,381.0420333815,short_chain_6_scale38__baseline_non_rescale,false
2,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1059.5628589759,2.7806981019205925,short_chain_3__rescale_aware,REJECTED,196.88118649,short_chain_6_scale38__baseline_non_rescale,381.0420333815,short_chain_6_scale38__baseline_non_rescale,false
2,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1059.5628589759,2.7806981019205925,short_chain_3__rescale_aware,REJECTED,196.88118649,short_chain_6_scale38__baseline_non_rescale,381.0420333815,short_chain_6_scale38__baseline_non_rescale,false
2,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1059.5628589759,2.7806981019205925,short_chain_3__rescale_aware,REJECTED,196.88118649,short_chain_6_scale38__baseline_non_rescale,381.0420333815,short_chain_6_scale38__baseline_non_rescale,false
2,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,246,3,0.9879518072289156,short_chain_6_scale38__baseline_non_rescale,381.0420333815,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1059.5628589759,2.7806981019205925,short_chain_3__rescale_aware,REJECTED,196.88118649,short_chain_6_scale38__baseline_non_rescale,381.0420333815,short_chain_6_scale38__baseline_non_rescale,false
2,wdbc,linear_poly3,0.1,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,501.6144786471,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,501.6144786471,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235,deep_chain_8_scale45__rescale_aware,501.6144786471,default__rescale_aware,true
2,wdbc,linear_poly3,0.25,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,501.6144786471,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,501.6144786471,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235,deep_chain_8_scale45__rescale_aware,501.6144786471,default__rescale_aware,true
2,wdbc,linear_poly3,0.5,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,501.6144786471,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,501.6144786471,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235,deep_chain_8_scale45__rescale_aware,501.6144786471,default__rescale_aware,true
2,wdbc,linear_poly3,0.75,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,501.6144786471,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,501.6144786471,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235,deep_chain_8_scale45__rescale_aware,501.6144786471,default__rescale_aware,true
2,wdbc,linear_poly3,0.9,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,501.6144786471,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,501.6144786471,1.0,short_chain_3__baseline_non_rescale,REJECTED,119.5765072235,deep_chain_8_scale45__rescale_aware,501.6144786471,default__rescale_aware,true
2,wdbc,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,696.8973389529,2.759905750895044,short_chain_3__rescale_aware,REJECTED,119.4308515647,short_chain_6_scale38__baseline_non_rescale,252.5076585412,short_chain_6_scale38__baseline_non_rescale,false
2,wdbc,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,696.8973389529,2.759905750895044,short_chain_3__rescale_aware,REJECTED,119.4308515647,short_chain_6_scale38__baseline_non_rescale,252.5076585412,short_chain_6_scale38__baseline_non_rescale,false
2,wdbc,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,696.8973389529,2.759905750895044,short_chain_3__rescale_aware,REJECTED,119.4308515647,short_chain_6_scale38__baseline_non_rescale,252.5076585412,short_chain_6_scale38__baseline_non_rescale,false
2,wdbc,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,696.8973389529,2.759905750895044,short_chain_3__rescale_aware,REJECTED,119.4308515647,short_chain_6_scale38__baseline_non_rescale,252.5076585412,short_chain_6_scale38__baseline_non_rescale,false
2,wdbc,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,82,3,0.9647058823529412,short_chain_6_scale38__baseline_non_rescale,252.5076585412,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,696.8973389529,2.759905750895044,short_chain_3__rescale_aware,REJECTED,119.4308515647,short_chain_6_scale38__baseline_non_rescale,252.5076585412,short_chain_6_scale38__baseline_non_rescale,false
3,banknote,linear_poly3,0.1,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,357.3745268976,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,357.3745268976,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906,deep_chain_8_scale45__rescale_aware,357.3745268976,default__rescale_aware,true
3,banknote,linear_poly3,0.25,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,357.3745268976,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,357.3745268976,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906,deep_chain_8_scale45__rescale_aware,357.3745268976,default__rescale_aware,true
3,banknote,linear_poly3,0.5,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,357.3745268976,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,357.3745268976,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906,deep_chain_8_scale45__rescale_aware,357.3745268976,default__rescale_aware,true
3,banknote,linear_poly3,0.75,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,357.3745268976,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,357.3745268976,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906,deep_chain_8_scale45__rescale_aware,357.3745268976,default__rescale_aware,true
3,banknote,linear_poly3,0.9,SELECTED,14,4,8,2,205,0,1.0,deep_chain_8_scale45__rescale_aware,357.3745268976,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,357.3745268976,1.0,short_chain_3__baseline_non_rescale,REJECTED,88.8532906,deep_chain_8_scale45__rescale_aware,357.3745268976,default__rescale_aware,true
3,banknote,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,538.9797772,2.744533201363469,short_chain_3__rescale_aware,REJECTED,86.6319519415,short_chain_6_scale42__baseline_non_rescale,196.383041361,short_chain_6_scale42__baseline_non_rescale,false
3,banknote,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,538.9797772,2.744533201363469,short_chain_3__rescale_aware,REJECTED,86.6319519415,short_chain_6_scale42__baseline_non_rescale,196.383041361,short_chain_6_scale42__baseline_non_rescale,false
3,banknote,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,538.9797772,2.744533201363469,short_chain_3__rescale_aware,REJECTED,86.6319519415,short_chain_6_scale42__baseline_non_rescale,196.383041361,short_chain_6_scale42__baseline_non_rescale,false
3,banknote,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,538.9797772,2.744533201363469,short_chain_3__rescale_aware,REJECTED,86.6319519415,short_chain_6_scale42__baseline_non_rescale,196.383041361,short_chain_6_scale42__baseline_non_rescale,false
3,banknote,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,205,0,1.0,short_chain_6_scale42__baseline_non_rescale,196.383041361,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,538.9797772,2.744533201363469,short_chain_3__rescale_aware,REJECTED,86.6319519415,short_chain_6_scale42__baseline_non_rescale,196.383041361,short_chain_6_scale42__baseline_non_rescale,false
3,digits_binary,linear_poly3,0.1,SELECTED,14,4,8,2,266,4,0.9851851851851852,deep_chain_8_scale45__rescale_aware,511.9272411852,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,511.9272411852,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852,deep_chain_8_scale45__rescale_aware,511.9272411852,default__rescale_aware,true
3,digits_binary,linear_poly3,0.25,SELECTED,14,4,8,2,266,4,0.9851851851851852,deep_chain_8_scale45__rescale_aware,511.9272411852,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,511.9272411852,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852,deep_chain_8_scale45__rescale_aware,511.9272411852,default__rescale_aware,true
3,digits_binary,linear_poly3,0.5,SELECTED,14,4,8,2,266,4,0.9851851851851852,deep_chain_8_scale45__rescale_aware,511.9272411852,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,511.9272411852,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852,deep_chain_8_scale45__rescale_aware,511.9272411852,default__rescale_aware,true
3,digits_binary,linear_poly3,0.75,SELECTED,14,4,8,2,266,4,0.9851851851851852,deep_chain_8_scale45__rescale_aware,511.9272411852,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,511.9272411852,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852,deep_chain_8_scale45__rescale_aware,511.9272411852,default__rescale_aware,true
3,digits_binary,linear_poly3,0.9,SELECTED,14,4,8,2,266,4,0.9851851851851852,deep_chain_8_scale45__rescale_aware,511.9272411852,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,511.9272411852,1.0,short_chain_3__baseline_non_rescale,REJECTED,125.5101120852,deep_chain_8_scale45__rescale_aware,511.9272411852,default__rescale_aware,true
3,digits_binary,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,716.2331362778,2.751052030191757,short_chain_3__rescale_aware,REJECTED,125.3429702963,short_chain_6_scale42__baseline_non_rescale,260.3488150778,short_chain_6_scale42__baseline_non_rescale,false
3,digits_binary,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,716.2331362778,2.751052030191757,short_chain_3__rescale_aware,REJECTED,125.3429702963,short_chain_6_scale42__baseline_non_rescale,260.3488150778,short_chain_6_scale42__baseline_non_rescale,false
3,digits_binary,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,716.2331362778,2.751052030191757,short_chain_3__rescale_aware,REJECTED,125.3429702963,short_chain_6_scale42__baseline_non_rescale,260.3488150778,short_chain_6_scale42__baseline_non_rescale,false
3,digits_binary,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,716.2331362778,2.751052030191757,short_chain_3__rescale_aware,REJECTED,125.3429702963,short_chain_6_scale42__baseline_non_rescale,260.3488150778,short_chain_6_scale42__baseline_non_rescale,false
3,digits_binary,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,254,16,0.9407407407407408,short_chain_6_scale42__baseline_non_rescale,260.3488150778,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,716.2331362778,2.751052030191757,short_chain_3__rescale_aware,REJECTED,125.3429702963,short_chain_6_scale42__baseline_non_rescale,260.3488150778,short_chain_6_scale42__baseline_non_rescale,false
3,iris_binary,linear_poly3,0.1,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,381.3395234286,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,381.3395234286,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286,deep_chain_8_scale45__rescale_aware,381.3395234286,default__rescale_aware,true
3,iris_binary,linear_poly3,0.25,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,381.3395234286,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,381.3395234286,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286,deep_chain_8_scale45__rescale_aware,381.3395234286,default__rescale_aware,true
3,iris_binary,linear_poly3,0.5,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,381.3395234286,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,381.3395234286,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286,deep_chain_8_scale45__rescale_aware,381.3395234286,default__rescale_aware,true
3,iris_binary,linear_poly3,0.75,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,381.3395234286,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,381.3395234286,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286,deep_chain_8_scale45__rescale_aware,381.3395234286,default__rescale_aware,true
3,iris_binary,linear_poly3,0.9,SELECTED,14,4,8,2,14,0,1.0,deep_chain_8_scale45__rescale_aware,381.3395234286,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,381.3395234286,1.0,short_chain_3__baseline_non_rescale,REJECTED,104.1835099286,deep_chain_8_scale45__rescale_aware,381.3395234286,default__rescale_aware,true
3,iris_binary,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,536.6600014286,2.7332813154336737,short_chain_3__rescale_aware,REJECTED,90.7220444286,short_chain_6_scale40__baseline_non_rescale,196.3427615,short_chain_6_scale40__baseline_non_rescale,false
3,iris_binary,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,536.6600014286,2.7332813154336737,short_chain_3__rescale_aware,REJECTED,90.7220444286,short_chain_6_scale40__baseline_non_rescale,196.3427615,short_chain_6_scale40__baseline_non_rescale,false
3,iris_binary,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,536.6600014286,2.7332813154336737,short_chain_3__rescale_aware,REJECTED,90.7220444286,short_chain_6_scale40__baseline_non_rescale,196.3427615,short_chain_6_scale40__baseline_non_rescale,false
3,iris_binary,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,536.6600014286,2.7332813154336737,short_chain_3__rescale_aware,REJECTED,90.7220444286,short_chain_6_scale40__baseline_non_rescale,196.3427615,short_chain_6_scale40__baseline_non_rescale,false
3,iris_binary,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,14,0,1.0,short_chain_6_scale40__baseline_non_rescale,196.3427615,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,536.6600014286,2.7332813154336737,short_chain_3__rescale_aware,REJECTED,90.7220444286,short_chain_6_scale40__baseline_non_rescale,196.3427615,short_chain_6_scale40__baseline_non_rescale,false
3,mnist_pool16,linear_poly3,0.1,SELECTED,14,4,8,2,243,6,0.9759036144578314,deep_chain_8_scale45__rescale_aware,907.7358739679,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,907.7358739679,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819,deep_chain_8_scale45__rescale_aware,907.7358739679,default__rescale_aware,true
3,mnist_pool16,linear_poly3,0.25,SELECTED,14,4,8,2,243,6,0.9759036144578314,deep_chain_8_scale45__rescale_aware,907.7358739679,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,907.7358739679,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819,deep_chain_8_scale45__rescale_aware,907.7358739679,default__rescale_aware,true
3,mnist_pool16,linear_poly3,0.5,SELECTED,14,4,8,2,243,6,0.9759036144578314,deep_chain_8_scale45__rescale_aware,907.7358739679,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,907.7358739679,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819,deep_chain_8_scale45__rescale_aware,907.7358739679,default__rescale_aware,true
3,mnist_pool16,linear_poly3,0.75,SELECTED,14,4,8,2,243,6,0.9759036144578314,deep_chain_8_scale45__rescale_aware,907.7358739679,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,907.7358739679,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819,deep_chain_8_scale45__rescale_aware,907.7358739679,default__rescale_aware,true
3,mnist_pool16,linear_poly3,0.9,SELECTED,14,4,8,2,243,6,0.9759036144578314,deep_chain_8_scale45__rescale_aware,907.7358739679,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,907.7358739679,1.0,short_chain_3__baseline_non_rescale,REJECTED,281.3686704819,deep_chain_8_scale45__rescale_aware,907.7358739679,default__rescale_aware,true
3,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,14,10,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1204.3390080964,2.686920951801021,short_chain_3__rescale_aware,REJECTED,231.452453249,short_chain_6_scale42__baseline_non_rescale,448.2227165221,short_chain_6_scale42__baseline_non_rescale,false
3,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,14,10,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1204.3390080964,2.686920951801021,short_chain_3__rescale_aware,REJECTED,231.452453249,short_chain_6_scale42__baseline_non_rescale,448.2227165221,short_chain_6_scale42__baseline_non_rescale,false
3,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,14,10,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1204.3390080964,2.686920951801021,short_chain_3__rescale_aware,REJECTED,231.452453249,short_chain_6_scale42__baseline_non_rescale,448.2227165221,short_chain_6_scale42__baseline_non_rescale,false
3,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,14,10,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1204.3390080964,2.686920951801021,short_chain_3__rescale_aware,REJECTED,231.452453249,short_chain_6_scale42__baseline_non_rescale,448.2227165221,short_chain_6_scale42__baseline_non_rescale,false
3,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,14,10,4,0,248,1,0.9959839357429718,short_chain_6_scale42__baseline_non_rescale,448.2227165221,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,1204.3390080964,2.686920951801021,short_chain_3__rescale_aware,REJECTED,231.452453249,short_chain_6_scale42__baseline_non_rescale,448.2227165221,short_chain_6_scale42__baseline_non_rescale,false
3,wdbc,linear_poly3,0.1,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,569.9358672588,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,569.9358672588,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452,deep_chain_8_scale45__rescale_aware,569.9358672588,default__rescale_aware,true
3,wdbc,linear_poly3,0.25,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,569.9358672588,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,569.9358672588,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452,deep_chain_8_scale45__rescale_aware,569.9358672588,default__rescale_aware,true
3,wdbc,linear_poly3,0.5,SELECTED,14,4,8,2,84,1,0.9882352941176471,deep_chain_8_scale45__rescale_aware,569.9358672588,deep_chain_8_scale45__rescale_aware,true,ok,SAFE,DECISION_PRESERVING_REFERENCE,569.9358672588,1.0,short_chain_3__baseline_non_rescale,REJECTED,143.3701452,deep_chain_8_scale45__rescale_aware,569.9358672588,default__rescale_aware,true
