split_seed,dataset_id,model_id,alpha,selection_metric,oracle_outcome,planner_outcome,oracle_candidate,planner_candidate,oracle_mean_total_ms,planner_mean_total_ms,oracle_candidate_count,planner_candidate_count,oracle_safe_count,planner_safe_count,oracle_rejected_count,planner_rejected_count,oracle_failed_count,planner_failed_count,safe_recall_defined,safe_recall,optimum_recall_defined,optimum_recall,latency_regret_defined,latency_regret,pruning_ratio,false_no_safe,planning_overhead_us
0,mnist_pool16,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,362.489577787,362.489577787,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,97.603
0,mnist_pool16,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,362.489577787,362.489577787,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,90.42
0,mnist_pool16,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,425.198443807,437.018334438,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.027798527494,0.636363636364,false,96.992
0,mnist_pool16,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,425.198443807,437.018334438,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.027798527494,0.636363636364,false,96.511
0,mnist_pool16,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,425.198443807,437.018334438,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.027798527494,0.636363636364,false,237.125
0,mnist_pool16,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,425.198443807,437.018334438,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.027798527494,0.636363636364,false,307.277
0,mnist_pool16,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,425.198443807,437.018334438,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.027798527494,0.636363636364,false,99.336
0,wdbc,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,221.1671256,221.1671256,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,90.51
0,wdbc,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,221.1671256,221.1671256,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.518
0,wdbc,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,221.1671256,221.1671256,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,88.806
0,wdbc,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,221.1671256,221.1671256,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,88.997
0,wdbc,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,221.1671256,221.1671256,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,87.254
0,wdbc,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__rescale_aware,268.704138129,274.744710424,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0224803843221,0.636363636364,false,93.475
0,wdbc,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__rescale_aware,268.704138129,274.744710424,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0224803843221,0.636363636364,false,93.245
0,wdbc,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__rescale_aware,268.704138129,274.744710424,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0224803843221,0.636363636364,false,94.888
0,wdbc,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__rescale_aware,268.704138129,274.744710424,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0224803843221,0.636363636364,false,92.784
0,wdbc,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale38__rescale_aware,268.704138129,274.744710424,22,8,18,4,4,4,0,0,true,0.222222222222,true,0,true,0.0224803843221,0.636363636364,false,93.696
1,banknote,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,148.002136224,148.002136224,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.738
1,banknote,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,148.002136224,148.002136224,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.819
1,banknote,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,148.002136224,148.002136224,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,221.395
1,banknote,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,148.002136224,148.002136224,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,113.733
1,banknote,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,148.002136224,148.002136224,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,91.953
1,banknote,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,192.475379063,192.475379063,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,96.792
1,banknote,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,192.475379063,192.475379063,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,105.939
1,banknote,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,192.475379063,192.475379063,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,101.811
1,banknote,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,192.475379063,192.475379063,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,99.487
1,banknote,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,192.475379063,192.475379063,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,101.992
1,digits_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,249.507652685,249.507652685,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,98.455
1,digits_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,249.507652685,249.507652685,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,249.098
1,digits_binary,linear_poly3,0.5,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,249.507652685,249.507652685,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,225.172
1,digits_binary,linear_poly3,0.75,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,249.507652685,249.507652685,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,228.419
1,digits_binary,linear_poly3,0.9,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,249.507652685,249.507652685,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,226.275
1,digits_binary,mlp_square_linear_score,0.1,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.931458819,252.931458819,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,189.706
1,digits_binary,mlp_square_linear_score,0.25,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.931458819,252.931458819,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,105.849
1,digits_binary,mlp_square_linear_score,0.5,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.931458819,252.931458819,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,97.533
1,digits_binary,mlp_square_linear_score,0.75,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.931458819,252.931458819,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,100.048
1,digits_binary,mlp_square_linear_score,0.9,mean_total_ms,SELECTED,SELECTED,short_chain_6_scale38__baseline_non_rescale,short_chain_6_scale38__baseline_non_rescale,252.931458819,252.931458819,22,8,18,4,4,4,0,0,true,0.222222222222,true,1,true,0,0.636363636364,false,94.056
1,iris_binary,linear_poly3,0.1,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,135.773407786,135.773407786,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,90.129
1,iris_binary,linear_poly3,0.25,mean_total_ms,SELECTED,SELECTED,default__rescale_aware,default__rescale_aware,135.773407786,135.773407786,22,6,12,2,8,3,2,1,true,0.166666666667,true,1,true,0,0.727272727273,false,89.669
