timestamp,dataset,model,profile,path,repeat,tag,status,exit_code,summary_path,log_path,plain_accuracy,ckks_accuracy,decision_flips,score_error_violations,max_y_error,mean_eval_only_ms,mean_total_eval_ms,accepted
2026-06-25T17:29:17+09:00,iris_binary,linear_poly3,short_chain_6_scale38,baseline_non_rescale,2,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r2.log,1.0000000000,0.5000000000,15,30,0.6938479019,36.5109018000,125.0230668000,false
2026-06-25T17:29:21+09:00,iris_binary,linear_poly3,short_chain_6_scale38,baseline_non_rescale,3,tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_6_scale38_baseline_non_rescale_r3.log,1.0000000000,0.5000000000,15,30,0.6938479022,36.8286407667,124.7696346000,false
2026-06-29T02:49:44+09:00,iris_binary,linear_poly3,short_chain_5,rescale_aware,1,tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r1,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r1.log,,,,,,,,false
2026-06-29T02:49:44+09:00,iris_binary,linear_poly3,short_chain_5,rescale_aware,2,tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r2,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r2.log,,,,,,,,false
2026-06-29T02:49:44+09:00,iris_binary,linear_poly3,short_chain_5,rescale_aware,3,tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r3,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_rescale_aware_r3.log,,,,,,,,false
2026-06-25T17:29:26+09:00,iris_binary,linear_poly3,short_chain_5,baseline_non_rescale,1,tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r1.log,1.0000000000,0.5000000000,15,30,0.6938779067,32.4935039000,109.4102224000,false
2026-06-25T17:29:29+09:00,iris_binary,linear_poly3,short_chain_5,baseline_non_rescale,2,tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r2.log,1.0000000000,0.5000000000,15,30,0.6938779067,32.2617032333,109.7301809333,false
2026-06-25T17:29:33+09:00,iris_binary,linear_poly3,short_chain_5,baseline_non_rescale,3,tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_5_baseline_non_rescale_r3.log,1.0000000000,0.5000000000,15,30,0.6938779067,31.9179258000,108.5795553333,false
2026-06-29T02:49:46+09:00,iris_binary,linear_poly3,short_chain_3,rescale_aware,1,tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r1,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r1.log,,,,,,,,false
2026-06-29T02:49:47+09:00,iris_binary,linear_poly3,short_chain_3,rescale_aware,2,tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r2,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r2.log,,,,,,,,false
2026-06-29T02:49:47+09:00,iris_binary,linear_poly3,short_chain_3,rescale_aware,3,tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r3,failed,1,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_rescale_aware_r3.log,,,,,,,,false
2026-06-25T17:29:37+09:00,iris_binary,linear_poly3,short_chain_3,baseline_non_rescale,1,tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r1.log,1.0000000000,0.5000000000,15,30,0.6938779067,19.5572728667,76.1941373000,false
2026-06-25T17:29:39+09:00,iris_binary,linear_poly3,short_chain_3,baseline_non_rescale,2,tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r2.log,1.0000000000,0.5000000000,15,30,0.6938779067,19.6613239667,76.2648113000,false
2026-06-25T17:29:41+09:00,iris_binary,linear_poly3,short_chain_3,baseline_non_rescale,3,tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_linear_poly3_short_chain_3_baseline_non_rescale_r3.log,1.0000000000,0.5000000000,15,30,0.6938779067,19.4625063667,75.9098294000,false
2026-06-25T17:29:44+09:00,iris_binary,mlp_square_linear_score,default,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,117.7219877000,203.2668560333,true
2026-06-25T17:29:50+09:00,iris_binary,mlp_square_linear_score,default,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,117.5643593333,204.0506177667,true
2026-06-25T17:29:56+09:00,iris_binary,mlp_square_linear_score,default,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,118.9275649000,204.4994438000,true
2026-06-25T17:30:03+09:00,iris_binary,mlp_square_linear_score,default,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,100.8455735333,200.7105641000,true
2026-06-25T17:30:09+09:00,iris_binary,mlp_square_linear_score,default,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,101.7197552333,200.1590192000,true
2026-06-25T17:30:15+09:00,iris_binary,mlp_square_linear_score,default,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_default_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,101.2543792333,199.1124152667,true
2026-06-25T17:30:21+09:00,iris_binary,mlp_square_linear_score,scale42,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000001,119.3432216000,209.8712983000,true
2026-06-25T17:30:28+09:00,iris_binary,mlp_square_linear_score,scale42,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000001,118.7143029333,208.6666174333,true
2026-06-25T17:30:34+09:00,iris_binary,mlp_square_linear_score,scale42,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000002,120.6087993667,213.4222462667,true
2026-06-25T17:30:41+09:00,iris_binary,mlp_square_linear_score,scale42,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000001,101.3905593333,200.3579883667,true
2026-06-25T17:30:47+09:00,iris_binary,mlp_square_linear_score,scale42,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,100.4400078667,198.1360730000,true
2026-06-25T17:30:53+09:00,iris_binary,mlp_square_linear_score,scale42,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale42_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000001,101.5821021000,199.8603888000,true
2026-06-25T17:30:59+09:00,iris_binary,mlp_square_linear_score,scale40,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000003,119.2068036000,209.3421078667,true
2026-06-25T17:31:06+09:00,iris_binary,mlp_square_linear_score,scale40,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000003,121.3647743333,212.6992874667,true
2026-06-25T17:31:12+09:00,iris_binary,mlp_square_linear_score,scale40,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000005,119.2142627000,209.8038119667,true
2026-06-25T17:31:19+09:00,iris_binary,mlp_square_linear_score,scale40,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000002,100.2991591667,198.8825063333,true
2026-06-25T17:31:25+09:00,iris_binary,mlp_square_linear_score,scale40,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000001,101.5994775333,198.7629865667,true
2026-06-25T17:31:31+09:00,iris_binary,mlp_square_linear_score,scale40,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale40_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000004,101.7290381667,200.4571528667,true
2026-06-25T17:31:37+09:00,iris_binary,mlp_square_linear_score,scale38,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000016,120.0596401000,212.5750389667,true
2026-06-25T17:31:44+09:00,iris_binary,mlp_square_linear_score,scale38,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000003,119.0148533667,209.0766279333,true
2026-06-25T17:31:50+09:00,iris_binary,mlp_square_linear_score,scale38,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000003,120.6258786000,210.9816692000,true
2026-06-25T17:31:57+09:00,iris_binary,mlp_square_linear_score,scale38,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000012,101.1862692667,199.0164640000,true
2026-06-25T17:32:03+09:00,iris_binary,mlp_square_linear_score,scale38,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000033,100.5923763333,199.0725041000,true
2026-06-25T17:32:09+09:00,iris_binary,mlp_square_linear_score,scale38,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_scale38_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000044,101.6302005333,201.8079508000,true
2026-06-25T17:32:15+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,274.8710495667,471.7014585333,true
2026-06-25T17:32:30+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,276.1776091667,471.7195197333,true
2026-06-25T17:32:44+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,278.1973108667,475.9643543667,true
2026-06-25T17:32:58+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,235.0725688667,460.5673423667,true
2026-06-25T17:33:13+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,233.2569662333,458.0463171333,true
2026-06-25T17:33:27+09:00,iris_binary,mlp_square_linear_score,deep_chain_8_scale45,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_8_scale45_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,232.7333635667,457.8803493667,true
2026-06-25T17:33:40+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,340.6262322000,574.7442442000,true
2026-06-25T17:33:58+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,342.6212887000,575.5250856667,true
2026-06-25T17:34:16+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,rescale_aware,3,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_rescale_aware_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,343.5579692000,577.0502748333,true
2026-06-25T17:34:33+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,baseline_non_rescale,1,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r1.log,1.0000000000,1.0000000000,0,0,0.0000000000,288.1563390333,537.6208897667,true
2026-06-25T17:34:50+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,baseline_non_rescale,2,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r2.log,1.0000000000,1.0000000000,0,0,0.0000000000,291.7376987000,540.0639618667,true
2026-06-25T17:35:06+09:00,iris_binary,mlp_square_linear_score,deep_chain_9_scale45,baseline_non_rescale,3,tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r3,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r3/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_deep_chain_9_scale45_baseline_non_rescale_r3.log,1.0000000000,1.0000000000,0,0,0.0000000000,289.9329310667,539.3899493333,true
2026-06-25T17:35:23+09:00,iris_binary,mlp_square_linear_score,short_chain_6_scale42,rescale_aware,1,tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r1,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r1/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r1.log,1.0000000000,1.0000000000,0,0,0.0000000001,94.0570226333,175.0848681667,true
2026-06-25T17:35:28+09:00,iris_binary,mlp_square_linear_score,short_chain_6_scale42,rescale_aware,2,tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r2,ok,0,results/ckks_tabular_inference/tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r2/summary.csv,results/ckks_tabular_profile_sweep_repeated/logs/tabular_sweep_iris_binary_mlp_square_linear_score_short_chain_6_scale42_rescale_aware_r2.log,1.0000000000,1.0000000000,0,0,0.0000000001,94.6539240000,175.1797885000,true
