split_seed,dataset_id,model_id,alpha,protected_margin,decision_budget,sensitivity,unit_error_budget,multiplicative_depth,add_ops,mul_ops,rot_ops,rescale_ops,planned_chain_length,planned_scale_bits,planned_logN,estimated_log_qp,ideal_candidate_count,projected_candidate_count,projected_candidate_ids,planning_overhead_us,plan_reason
2,iris_binary,mlp_square_linear_score,0.75,0.069303860219,0.0519778951643,6.05,0.00859138763045,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.829,budget=0.0519779 sensitivity=6.05 unit_budget=0.00859139 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,iris_binary,mlp_square_linear_score,0.9,0.069303860219,0.0623734741971,6.05,0.0103096651565,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,68.569,budget=0.0623735 sensitivity=6.05 unit_budget=0.0103097 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,mnist_pool16,linear_poly3,0.1,0.001186814018,0.0001186814018,5.4,2.19780373704e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,131.987,budget=0.000118681 sensitivity=5.4 unit_budget=2.1978e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,mnist_pool16,linear_poly3,0.25,0.001186814018,0.0002967035045,5.4,5.49450934259e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,180.338,budget=0.000296704 sensitivity=5.4 unit_budget=5.49451e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,mnist_pool16,linear_poly3,0.5,0.001186814018,0.000593407009,5.4,0.000109890186852,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.884,budget=0.000593407 sensitivity=5.4 unit_budget=0.00010989 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,mnist_pool16,linear_poly3,0.75,0.001186814018,0.0008901105135,5.4,0.000164835280278,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,75.261,budget=0.000890111 sensitivity=5.4 unit_budget=0.000164835 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,mnist_pool16,linear_poly3,0.9,0.001186814018,0.0010681326162,5.4,0.000197802336333,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,67.707,budget=0.00106813 sensitivity=5.4 unit_budget=0.000197802 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,mnist_pool16,mlp_square_linear_score,0.1,0.00107120826,0.000107120826,15.65,6.84478121406e-06,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,72.226,budget=0.000107121 sensitivity=15.65 unit_budget=6.84478e-06 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,mnist_pool16,mlp_square_linear_score,0.25,0.00107120826,0.000267802065,15.65,1.71119530351e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,149.721,budget=0.000267802 sensitivity=15.65 unit_budget=1.7112e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,mnist_pool16,mlp_square_linear_score,0.5,0.00107120826,0.00053560413,15.65,3.42239060703e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,90.169,budget=0.000535604 sensitivity=15.65 unit_budget=3.42239e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,mnist_pool16,mlp_square_linear_score,0.75,0.00107120826,0.000803406195,15.65,5.13358591054e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,69.551,budget=0.000803406 sensitivity=15.65 unit_budget=5.13359e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,mnist_pool16,mlp_square_linear_score,0.9,0.00107120826,0.000964087434,15.65,6.16030309265e-05,1,69,73,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.561,budget=0.000964087 sensitivity=15.65 unit_budget=6.1603e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,wdbc,linear_poly3,0.1,0.00148378396,0.000148378396,3.8,3.90469463158e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,79.619,budget=0.000148378 sensitivity=3.8 unit_budget=3.90469e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,wdbc,linear_poly3,0.25,0.00148378396,0.00037094599,3.8,9.76173657895e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,108.935,budget=0.000370946 sensitivity=3.8 unit_budget=9.76174e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,wdbc,linear_poly3,0.5,0.00148378396,0.00074189198,3.8,0.000195234731579,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,73.357,budget=0.000741892 sensitivity=3.8 unit_budget=0.000195235 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,wdbc,linear_poly3,0.75,0.00148378396,0.00111283797,3.8,0.000292852097368,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.611,budget=0.00111284 sensitivity=3.8 unit_budget=0.000292852 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,wdbc,linear_poly3,0.9,0.00148378396,0.001335405564,3.8,0.000351422516842,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.29,budget=0.00133541 sensitivity=3.8 unit_budget=0.000351423 depth=2 chain=4 scale=30 logN=14 logQP≈240
2,wdbc,mlp_square_linear_score,0.1,0.00129424654,0.000129424654,9.25,1.39918544865e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,75.692,budget=0.000129425 sensitivity=9.25 unit_budget=1.39919e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,wdbc,mlp_square_linear_score,0.25,0.00129424654,0.000323561635,9.25,3.49796362162e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,442.41,budget=0.000323562 sensitivity=9.25 unit_budget=3.49796e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,wdbc,mlp_square_linear_score,0.5,0.00129424654,0.00064712327,9.25,6.99592724324e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,2388.402,budget=0.000647123 sensitivity=9.25 unit_budget=6.99593e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,wdbc,mlp_square_linear_score,0.75,0.00129424654,0.000970684905,9.25,0.000104938908649,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,77.164,budget=0.000970685 sensitivity=9.25 unit_budget=0.000104939 depth=1 chain=3 scale=30 logN=14 logQP≈210
2,wdbc,mlp_square_linear_score,0.9,0.00129424654,0.001164821886,9.25,0.000125926690378,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,66.234,budget=0.00116482 sensitivity=9.25 unit_budget=0.000125927 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,banknote,linear_poly3,0.1,0.004312115264,0.0004312115264,3,0.000143737175467,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,60.994,budget=0.000431212 sensitivity=3 unit_budget=0.000143737 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,banknote,linear_poly3,0.25,0.004312115264,0.001078028816,3,0.000359342938667,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,62.627,budget=0.00107803 sensitivity=3 unit_budget=0.000359343 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,banknote,linear_poly3,0.5,0.004312115264,0.002156057632,3,0.000718685877333,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,65.964,budget=0.00215606 sensitivity=3 unit_budget=0.000718686 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,banknote,linear_poly3,0.75,0.004312115264,0.003234086448,3,0.001078028816,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,60.674,budget=0.00323409 sensitivity=3 unit_budget=0.00107803 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,banknote,linear_poly3,0.9,0.004312115264,0.0038809037376,3,0.0012936345792,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,62.277,budget=0.0038809 sensitivity=3 unit_budget=0.00129363 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,banknote,mlp_square_linear_score,0.1,0.013947781714,0.0013947781714,6.05,0.000230541846512,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,538.321,budget=0.00139478 sensitivity=6.05 unit_budget=0.000230542 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,banknote,mlp_square_linear_score,0.25,0.013947781714,0.0034869454285,6.05,0.000576354616281,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,791.836,budget=0.00348695 sensitivity=6.05 unit_budget=0.000576355 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,banknote,mlp_square_linear_score,0.5,0.013947781714,0.006973890857,6.05,0.00115270923256,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,95.77,budget=0.00697389 sensitivity=6.05 unit_budget=0.00115271 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,banknote,mlp_square_linear_score,0.75,0.013947781714,0.0104608362855,6.05,0.00172906384884,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,97.643,budget=0.0104608 sensitivity=6.05 unit_budget=0.00172906 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,banknote,mlp_square_linear_score,0.9,0.013947781714,0.0125530035426,6.05,0.00207487661861,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,98.064,budget=0.012553 sensitivity=6.05 unit_budget=0.00207488 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,digits_binary,linear_poly3,0.1,0.001280785606,0.0001280785606,3.8,3.37048843684e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,85.651,budget=0.000128079 sensitivity=3.8 unit_budget=3.37049e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,digits_binary,linear_poly3,0.25,0.001280785606,0.0003201964015,3.8,8.42622109211e-05,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,81.272,budget=0.000320196 sensitivity=3.8 unit_budget=8.42622e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,digits_binary,linear_poly3,0.5,0.001280785606,0.000640392803,3.8,0.000168524421842,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,91.722,budget=0.000640393 sensitivity=3.8 unit_budget=0.000168524 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,digits_binary,linear_poly3,0.75,0.001280785606,0.0009605892045,3.8,0.000252786632763,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,704.362,budget=0.000960589 sensitivity=3.8 unit_budget=0.000252787 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,digits_binary,linear_poly3,0.9,0.001280785606,0.0011527070454,3.8,0.000303343959316,2,10,12,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,76.884,budget=0.00115271 sensitivity=3.8 unit_budget=0.000303344 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,digits_binary,mlp_square_linear_score,0.1,0.001210292603,0.0001210292603,9.25,1.30842443568e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,102.522,budget=0.000121029 sensitivity=9.25 unit_budget=1.30842e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,digits_binary,mlp_square_linear_score,0.25,0.001210292603,0.00030257315075,9.25,3.27106108919e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,85.851,budget=0.000302573 sensitivity=9.25 unit_budget=3.27106e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,digits_binary,mlp_square_linear_score,0.5,0.001210292603,0.0006051463015,9.25,6.54212217838e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,67.146,budget=0.000605146 sensitivity=9.25 unit_budget=6.54212e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,digits_binary,mlp_square_linear_score,0.75,0.001210292603,0.00090771945225,9.25,9.81318326757e-05,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,68.749,budget=0.000907719 sensitivity=9.25 unit_budget=9.81318e-05 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,digits_binary,mlp_square_linear_score,0.9,0.001210292603,0.0010892633427,9.25,0.000117758199211,1,37,41,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.15,budget=0.00108926 sensitivity=9.25 unit_budget=0.000117758 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,iris_binary,linear_poly3,0.1,0.065146843018,0.0065146843018,3,0.00217156143393,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,62.727,budget=0.00651468 sensitivity=3 unit_budget=0.00217156 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,iris_binary,linear_poly3,0.25,0.065146843018,0.0162867107545,3,0.00542890358483,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.088,budget=0.0162867 sensitivity=3 unit_budget=0.0054289 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,iris_binary,linear_poly3,0.5,0.065146843018,0.032573421509,3,0.0108578071697,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,81.523,budget=0.0325734 sensitivity=3 unit_budget=0.0108578 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,iris_binary,linear_poly3,0.75,0.065146843018,0.0488601322635,3,0.0162867107545,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.371,budget=0.0488601 sensitivity=3 unit_budget=0.0162867 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,iris_binary,linear_poly3,0.9,0.065146843018,0.0586321587162,3,0.0195440529054,2,6,8,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,61.706,budget=0.0586322 sensitivity=3 unit_budget=0.0195441 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,iris_binary,mlp_square_linear_score,0.1,0.069303860219,0.0069303860219,6.05,0.00114551835073,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,72.616,budget=0.00693039 sensitivity=6.05 unit_budget=0.00114552 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,iris_binary,mlp_square_linear_score,0.25,0.069303860219,0.0173259650548,6.05,0.00286379587682,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,64.962,budget=0.017326 sensitivity=6.05 unit_budget=0.0028638 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,iris_binary,mlp_square_linear_score,0.5,0.069303860219,0.0346519301095,6.05,0.00572759175364,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.58,budget=0.0346519 sensitivity=6.05 unit_budget=0.00572759 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,iris_binary,mlp_square_linear_score,0.75,0.069303860219,0.0519778951643,6.05,0.00859138763045,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,67.457,budget=0.0519779 sensitivity=6.05 unit_budget=0.00859139 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,iris_binary,mlp_square_linear_score,0.9,0.069303860219,0.0623734741971,6.05,0.0103096651565,1,21,25,0,1,3,30,14,210,7,8,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_3__baseline_non_rescale;short_chain_3__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,63.59,budget=0.0623735 sensitivity=6.05 unit_budget=0.0103097 depth=1 chain=3 scale=30 logN=14 logQP≈210
3,mnist_pool16,linear_poly3,0.1,0.001186814018,0.0001186814018,5.4,2.19780373704e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,67.727,budget=0.000118681 sensitivity=5.4 unit_budget=2.1978e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
3,mnist_pool16,linear_poly3,0.25,0.001186814018,0.0002967035045,5.4,5.49450934259e-05,2,18,20,0,2,4,30,14,240,7,6,deep_chain_8_scale45__rescale_aware;deep_chain_9_scale45__rescale_aware;short_chain_5__baseline_non_rescale;short_chain_5__rescale_aware;short_chain_6_scale38__baseline_non_rescale;short_chain_6_scale38__rescale_aware,60.865,budget=0.000296704 sensitivity=5.4 unit_budget=5.49451e-05 depth=2 chain=4 scale=30 logN=14 logQP≈240
