split_seed,dataset_id,model_id,workload_id,id,role,candidate_id,profile_name,evaluation_mode,log_n,log_q,log_p,log_default_scale,setup_ms,arm_id,observations,decision_flips,max_y_error,mean_total_ms,median_total_ms,p95_total_ms,stddev_total_ms,iqr_total_ms,mean_eval_only_ms,median_eval_only_ms,p95_eval_only_ms,stddev_eval_only_ms,iqr_eval_only_ms
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,synth_repair_scale_1_rescale_N13_Q7_S24_d1ff36e37428,rescale,13,"[27, 24, 24, 24, 24, 24, 24]",[30],24,72.358265,direct,36,0,0.005146247986620001,86.00191086111109,81.208048,124.457021,17.514657319750462,14.682082999999992,33.08270566666667,31.26096,45.430462,5.748887178022084,7.0619869999999985
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,183.123948,catalog,36,0,3.838507289799509e-11,430.2655571944445,414.140418,643.705829,89.08809164040537,47.31319400000001,149.07394499999998,147.973212,193.34555,27.17732595402271,30.320149000000015
0,banknote,linear_poly3,split_seed_0/banknote/linear_poly3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,172.122622,reference,36,0,4.729738822817353e-11,439.29010177777775,400.800093,698.677537,89.3476825413854,62.338022000000024,151.85875263888892,144.69743499999998,257.304157,32.89779921155581,23.656489000000022
0,banknote,mlp_square_linear_score,split_seed_0/banknote/mlp_square_linear_score,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q6_S20_f48255b39c11,synth_analysis_minimum_rescale_N13_Q6_S20_f48255b39c11,rescale,13,"[23, 20, 20, 20, 20, 20]",[30],20,47.330327,direct,36,0,0.00038937853825571356,116.78871588888887,113.097954,146.278402,14.793062592293564,19.669787999999997,72.03453466666667,68.17523,91.72468400000001,9.955074499437734,11.40053499999999
0,banknote,mlp_square_linear_score,split_seed_0/banknote/mlp_square_linear_score,catalog,bounded_catalog_oracle,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,naive,14,"[56, 46, 46, 46, 45, 45]","[56, 55]",40,95.350498,catalog,36,0,7.662630530091974e-10,224.44424125,211.996521,314.264662,35.476990779854724,28.53061500000001,105.78397533333333,98.387624,168.736087,20.338338291721215,19.370642000000004
0,banknote,mlp_square_linear_score,split_seed_0/banknote/mlp_square_linear_score,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,188.033752,reference,36,0,2.0488277741037564e-11,627.1531370555556,623.357148,688.07524,44.978286445772454,39.13870900000006,367.741724111111,369.68758,419.24805299999997,28.4418514466397,44.23244399999999
0,digits_binary,linear_poly3,split_seed_0/digits_binary/linear_poly3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_81046dc5ebf3,synth_repair_scale_1_rescale_N13_Q7_S24_81046dc5ebf3,rescale,13,"[27, 24, 24, 24, 24, 24, 24]",[30],24,89.541462,direct,36,0,0.001462556636807666,129.51958436111116,120.565824,187.707034,22.38555652923354,15.239773999999983,38.223824527777786,35.484235,61.541648,8.549223083772254,8.136578
0,digits_binary,linear_poly3,split_seed_0/digits_binary/linear_poly3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,211.922833,catalog,36,0,3.847755447594636e-12,640.8710765,623.452857,751.251925,59.32095165593722,67.59397000000001,171.48154755555552,168.354155,204.481688,25.338944791119545,34.002170000000035
0,digits_binary,linear_poly3,split_seed_0/digits_binary/linear_poly3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,204.179773,reference,36,0,4.548972309947885e-12,660.6406627500004,626.533087,824.988742,70.63897977064065,103.5188629999999,173.28616869444446,172.26755799999998,214.15201000000002,23.09437786442579,19.265214000000014
0,digits_binary,mlp_square_linear_score,split_seed_0/digits_binary/mlp_square_linear_score,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q6_S20_391fa6104874,synth_analysis_minimum_rescale_N13_Q6_S20_391fa6104874,rescale,13,"[23, 20, 20, 20, 20, 20]",[30],20,58.802466,direct,36,0,6.630184220629554e-05,162.98491772222226,159.724665,189.35177,14.860741922746293,18.222653000000008,84.94671216666669,81.682479,102.996192,9.154626080273195,13.359987000000018
0,digits_binary,mlp_square_linear_score,split_seed_0/digits_binary/mlp_square_linear_score,catalog,bounded_catalog_oracle,short_chain_6_scale38__rescale_aware,short_chain_6_scale38,rescale,14,"[56, 46, 46, 46, 45, 45]","[56, 55]",38,98.26592,catalog,36,0,2.88273516169113e-10,334.8716244444444,321.022619,409.460951,39.487127883747426,46.032978000000014,153.775841,148.168924,214.651599,23.241538999891553,27.16099600000001
0,digits_binary,mlp_square_linear_score,split_seed_0/digits_binary/mlp_square_linear_score,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,185.333033,reference,36,0,7.936928891894013e-12,948.3227897222225,924.349071,1107.300155,92.10604407862729,69.489689,476.8252078055556,467.152428,585.115287,67.71840286589558,52.046177
0,iris_binary,linear_poly3,split_seed_0/iris_binary/linear_poly3,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q7_S20_486a1fc2f0d5,synth_analysis_minimum_rescale_N13_Q7_S20_486a1fc2f0d5,rescale,13,"[23, 20, 20, 20, 20, 20, 20]",[30],20,88.367414,direct,36,0,0.015774679303493244,89.07976169444441,86.333898,108.188515,12.191015449750408,12.967499000000004,34.81046691666667,34.054623,42.132017,3.853339993788075,4.7509899999999945
0,iris_binary,linear_poly3,split_seed_0/iris_binary/linear_poly3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,230.424484,catalog,36,0,1.4171941398188892e-11,457.88276441666665,455.476315,524.265909,32.330036507429725,39.275104,164.2516075277778,157.957129,210.886278,19.208061336351967,23.183685999999994
0,iris_binary,linear_poly3,split_seed_0/iris_binary/linear_poly3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,193.764862,reference,36,0,1.0292044994031357e-11,475.97322694444455,452.980668,680.584698,78.66232471615506,72.39200299999999,170.6833868888889,161.124037,297.828327,43.123100095325746,20.86211499999999
0,iris_binary,mlp_square_linear_score,split_seed_0/iris_binary/mlp_square_linear_score,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q6_S20_925be61044e9,synth_analysis_minimum_rescale_N13_Q6_S20_925be61044e9,rescale,13,"[23, 20, 20, 20, 20, 20]",[30],20,72.113031,direct,36,0,9.43261158644626e-05,138.42887038888892,127.732317,219.646407,29.469693138301377,24.760988999999995,86.36565780555553,80.750876,155.503154,21.104263224602015,15.944682
0,iris_binary,mlp_square_linear_score,split_seed_0/iris_binary/mlp_square_linear_score,catalog,bounded_catalog_oracle,short_chain_6_scale40__baseline_non_rescale,short_chain_6_scale40,naive,14,"[56, 46, 46, 46, 45, 45]","[56, 55]",40,85.948404,catalog,36,0,6.294474941270778e-10,264.89262272222226,248.992398,371.85933,49.50663050698715,30.036699,127.64628638888888,121.276939,182.137367,23.499122104948103,27.891175999999987
0,iris_binary,mlp_square_linear_score,split_seed_0/iris_binary/mlp_square_linear_score,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,241.544933,reference,36,0,3.837152817709466e-11,773.4891424166666,740.146609,1126.383481,113.39402852306175,88.18605400000001,463.40821333333326,433.46952200000004,765.329729,83.91164035490407,65.175476
0,mnist_pool16,linear_poly3,split_seed_0/mnist_pool16/linear_poly3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_ec91b41756ca,synth_repair_scale_1_rescale_N13_Q7_S24_ec91b41756ca,rescale,13,"[27, 24, 24, 24, 24, 24, 24]",[30],24,83.229562,direct,36,0,0.0034391618396597545,198.12438327777778,195.384351,259.513404,24.532525989796333,27.285832,41.648213555555564,40.888653000000005,57.595461,7.651914429181129,11.096093999999994
0,mnist_pool16,linear_poly3,split_seed_0/mnist_pool16/linear_poly3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,249.386764,catalog,36,0,1.0517198223425339e-11,999.415574138889,999.01365,1117.900367,69.9092884204374,94.55080700000008,179.60871674999999,176.03986400000002,214.39793799999998,17.445960424834205,26.525203000000005
0,mnist_pool16,linear_poly3,split_seed_0/mnist_pool16/linear_poly3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,182.244483,reference,36,0,1.0518030890693808e-11,1022.454990222222,1007.660171,1320.90013,126.79644648247935,101.46270400000003,189.56615466666665,182.677145,234.11929400000002,22.581934284897248,30.052153000000004
0,mnist_pool16,mlp_square_linear_score,split_seed_0/mnist_pool16/mlp_square_linear_score,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q6_S20_2cd04f49f17a,synth_analysis_minimum_rescale_N13_Q6_S20_2cd04f49f17a,rescale,13,"[23, 20, 20, 20, 20, 20]",[30],20,59.941388,direct,36,0,3.177340912097204e-05,244.21882458333337,231.25904,335.889238,45.24479974318956,37.071945,99.22140269444444,94.396274,145.44158199999998,17.711326485173533,18.345271999999994
0,mnist_pool16,mlp_square_linear_score,split_seed_0/mnist_pool16/mlp_square_linear_score,catalog,bounded_catalog_oracle,short_chain_6_scale42__baseline_non_rescale,short_chain_6_scale42,naive,14,"[56, 46, 46, 46, 45, 45]","[56, 55]",42,111.580011,catalog,36,0,2.4868995751603507e-11,478.0557537222222,459.596482,595.600779,96.11726292936487,57.23288100000002,159.69210511111112,152.070446,221.25469999999999,32.75870611448644,27.923411999999985
0,mnist_pool16,mlp_square_linear_score,split_seed_0/mnist_pool16/mlp_square_linear_score,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,222.049477,reference,36,0,2.455402547951735e-11,1379.8160571111114,1399.316254,1576.391275,106.17224186699558,138.21624700000007,547.2362581666665,533.272417,686.5692329999999,53.82358886131275,41.20620399999996
0,wdbc,linear_poly3,split_seed_0/wdbc/linear_poly3,direct,direct_synthesis,synth_repair_scale_1_rescale_N13_Q7_S24_4e105abcba07,synth_repair_scale_1_rescale_N13_Q7_S24_4e105abcba07,rescale,13,"[27, 24, 24, 24, 24, 24, 24]",[30],24,93.727809,direct,36,0,0.0049035038755172455,124.02750852777775,118.207287,169.633536,17.157721286939413,17.672705000000008,36.886421666666664,33.430668000000004,60.952877,8.82650675470323,5.174269999999996
0,wdbc,linear_poly3,split_seed_0/wdbc/linear_poly3,catalog,bounded_catalog_oracle,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,196.009875,catalog,36,0,1.111744030168893e-11,613.4318918333333,593.8966,698.550273,62.395376875920356,59.692632,162.95697313888888,153.561676,213.14136,38.63745382130289,23.62691300000003
0,wdbc,linear_poly3,split_seed_0/wdbc/linear_poly3,reference,ckks_reference,deep_chain_8_scale45__rescale_aware,deep_chain_8_scale45,rescale,15,"[56, 46, 46, 46, 45, 45, 46, 45]","[56, 55]",45,166.98461,reference,36,0,1.147315575877883e-11,605.9977574444446,595.810973,741.791405,59.83050293659638,64.62453100000005,156.754282,154.28932,190.903277,17.762455638866008,25.652198
0,wdbc,mlp_square_linear_score,split_seed_0/wdbc/mlp_square_linear_score,direct,direct_synthesis,synth_analysis_minimum_rescale_N13_Q6_S20_8f3d79a39ca0,synth_analysis_minimum_rescale_N13_Q6_S20_8f3d79a39ca0,rescale,13,"[23, 20, 20, 20, 20, 20]",[30],20,44.482553,direct,36,0,9.811461869468907e-05,155.86019513888888,147.597217,193.625585,42.11694158794321,24.075485999999984,78.7239245,77.02810699999999,93.16684,17.821624700516978,17.809146
