split_seed,dataset_id,model_id,workload_id,numerator_arm_id,denominator_arm_id,pairs,geometric_mean_total_ratio,mean_paired_total_difference_ms,median_paired_total_difference_ms,p95_paired_total_difference_ms,geometric_mean_eval_only_ratio,mean_paired_eval_only_difference_ms,median_paired_eval_only_difference_ms,p95_paired_eval_only_difference_ms
3,banknote,mlp_square_linear_score,split_seed_3/banknote/mlp_square_linear_score,catalog,direct,36,1.9341239894773623,113.14199408333333,111.44399999999999,169.46920300000002,1.4983550155557623,37.647406249999996,37.84393899999999,75.06165399999998
3,banknote,mlp_square_linear_score,split_seed_3/banknote/mlp_square_linear_score,reference,direct,36,5.568351690293429,551.8155151944443,535.540391,670.04965,5.261423968464077,318.0804184166666,310.298569,434.608004
3,banknote,mlp_square_linear_score,split_seed_3/banknote/mlp_square_linear_score,reference,catalog,36,2.8790045108732167,438.67352111111103,414.390768,558.5485649999999,3.5114668512071785,280.43301216666674,262.693872,407.947721
3,digits_binary,linear_poly3,split_seed_3/digits_binary/linear_poly3,catalog,direct,36,4.768153266251525,467.8428849722221,467.0490530000001,543.247435,4.332052155628431,120.97903561111116,116.53802900000001,151.087065
3,digits_binary,linear_poly3,split_seed_3/digits_binary/linear_poly3,reference,direct,36,4.888003819102546,483.7677299166667,479.33608100000004,565.077944,4.512193695882791,128.37207827777777,120.301993,203.95758899999998
3,digits_binary,linear_poly3,split_seed_3/digits_binary/linear_poly3,reference,catalog,36,1.0251356334745598,15.924844944444455,-4.54695300000003,97.44975900000009,1.0415834190777946,7.39304266666667,-4.097205000000002,97.94653399999999
3,digits_binary,mlp_square_linear_score,split_seed_3/digits_binary/mlp_square_linear_score,catalog,direct,36,1.9819948204733853,152.56964991666666,151.714082,232.36660999999998,1.5336483745855694,42.16068744444445,40.980907,79.29083100000001
3,digits_binary,mlp_square_linear_score,split_seed_3/digits_binary/mlp_square_linear_score,reference,direct,36,5.681998002215556,726.658207888889,733.462626,893.528571,5.505563379443257,358.41774519444436,349.104268,462.3935369999999
3,digits_binary,mlp_square_linear_score,split_seed_3/digits_binary/mlp_square_linear_score,reference,catalog,36,2.8668076947135774,574.0885579722221,570.881445,709.6393190000001,3.589847236613803,316.25705774999994,308.82360100000005,428.8958839999999
3,iris_binary,linear_poly3,split_seed_3/iris_binary/linear_poly3,catalog,direct,36,5.4106714389699,374.34166980555557,335.783754,797.5166270000001,4.820339266411905,128.44411350000001,112.362645,238.433575
3,iris_binary,linear_poly3,split_seed_3/iris_binary/linear_poly3,reference,direct,36,5.332045639276702,361.89451758333337,341.369748,497.9138260000001,4.762812435330683,124.07385363888888,119.97171900000001,178.668717
3,iris_binary,linear_poly3,split_seed_3/iris_binary/linear_poly3,reference,catalog,36,0.9854683839926218,-12.447152222222218,-14.272052999999971,102.781158,0.9880658128190131,-4.370259861111115,1.0271979999999985,31.90692899999999
3,iris_binary,mlp_square_linear_score,split_seed_3/iris_binary/mlp_square_linear_score,catalog,direct,36,1.8679315146753583,115.11489655555556,103.17790400000001,209.51038599999998,1.4210744879448671,36.95285452777778,29.430114999999986,107.21763299999999
3,iris_binary,mlp_square_linear_score,split_seed_3/iris_binary/mlp_square_linear_score,reference,direct,36,5.422369994733329,577.2353725000002,561.8565169999999,762.707663,5.079329797356579,333.26655616666653,324.377023,498.2285609999999
3,iris_binary,mlp_square_linear_score,split_seed_3/iris_binary/mlp_square_linear_score,reference,catalog,36,2.902874089404569,462.12047594444437,447.09793199999996,626.540877,3.5742882167297356,296.3137016388889,291.65161499999994,391.0109279999999
3,mnist_pool16,linear_poly3,split_seed_3/mnist_pool16/linear_poly3,catalog,direct,36,4.824864299054827,888.6571015833333,865.502733,1070.8860880000002,4.135801869014877,152.13462708333333,152.34203199999996,194.78756700000002
3,mnist_pool16,linear_poly3,split_seed_3/mnist_pool16/linear_poly3,reference,direct,36,4.7824028587194425,881.5470752222222,856.0409410000001,1132.709128,4.339643312285804,163.94009697222225,153.863521,230.303409
3,mnist_pool16,linear_poly3,split_seed_3/mnist_pool16/linear_poly3,reference,catalog,36,0.9911994539735131,-7.110026361111102,-32.19311999999991,265.72786599999995,1.0492870426888896,11.805469888888894,0.8799870000000283,78.56111700000002
3,mnist_pool16,mlp_square_linear_score,split_seed_3/mnist_pool16/mlp_square_linear_score,catalog,direct,36,1.9580082780551291,231.94477577777772,221.100997,357.269431,1.5305312495293926,53.46465841666666,52.458095000000014,109.50067900000002
3,mnist_pool16,mlp_square_linear_score,split_seed_3/mnist_pool16/mlp_square_linear_score,reference,direct,36,5.939879884799688,1197.3071294444446,1139.814451,1655.8454519999998,5.81819352080856,486.2849698055555,448.08242999999993,810.661084
3,mnist_pool16,mlp_square_linear_score,split_seed_3/mnist_pool16/mlp_square_linear_score,reference,catalog,36,3.0336336936735098,965.3623536666668,899.368837,1427.622103,3.8014209266210894,432.8203113888889,392.93826899999993,764.664054
3,wdbc,linear_poly3,split_seed_3/wdbc/linear_poly3,catalog,direct,36,5.16934749540706,572.5678893333335,550.785086,754.645608,4.342201421629257,140.62799775,137.32548,184.83376099999998
3,wdbc,linear_poly3,split_seed_3/wdbc/linear_poly3,reference,direct,36,5.105766872369127,560.9279525,543.073639,705.326324,4.489673708461066,146.8353513611111,136.03461800000002,203.40557
3,wdbc,linear_poly3,split_seed_3/wdbc/linear_poly3,reference,catalog,36,0.9877004548263735,-11.63993683333333,-7.510179999999991,170.46768699999996,1.0339625624221902,6.207353611111112,7.92241199999998,96.46875
3,wdbc,mlp_square_linear_score,split_seed_3/wdbc/mlp_square_linear_score,catalog,direct,36,1.9848978432880795,153.59750947222224,145.14875800000002,212.295241,1.5072322917843037,40.59017263888889,37.61895199999999,82.83796700000002
3,wdbc,mlp_square_linear_score,split_seed_3/wdbc/mlp_square_linear_score,reference,direct,36,5.686542860583546,723.5892189722222,722.186865,825.957224,5.5289941086136665,360.4009780277778,352.464174,452.26110600000004
3,wdbc,mlp_square_linear_score,split_seed_3/wdbc/mlp_square_linear_score,reference,catalog,36,2.8649045490238016,569.9917095000002,563.85983,691.894121,3.668309217332577,319.8108053888889,311.240563,412.6365659999999
4,banknote,linear_poly3,split_seed_4/banknote/linear_poly3,catalog,direct,36,5.405281588856681,386.5337155,375.638692,505.30057800000003,5.041868958580853,139.52289458333334,125.924275,203.11845500000004
4,banknote,linear_poly3,split_seed_4/banknote/linear_poly3,reference,direct,36,5.378877302145105,383.3049316944444,367.728884,534.3938099999999,4.8210749242473705,129.4561815555556,125.94967300000002,192.64209
4,banknote,linear_poly3,split_seed_4/banknote/linear_poly3,reference,catalog,36,0.9951150950644249,-3.2287838055555684,0.5485599999999522,217.06222199999996,0.9562078990653438,-10.06671302777778,-7.153577999999982,52.47037300000002
4,banknote,mlp_square_linear_score,split_seed_4/banknote/mlp_square_linear_score,catalog,direct,36,1.9805414616508554,133.37356263888893,127.072664,232.18760300000002,1.541715992433978,45.90378577777778,41.328879000000015,98.206538
4,banknote,mlp_square_linear_score,split_seed_4/banknote/mlp_square_linear_score,reference,direct,36,5.9393648010423865,677.7570186666665,618.8733470000001,1029.234549,5.652595255206138,395.90056022222217,361.567361,646.254372
4,banknote,mlp_square_linear_score,split_seed_4/banknote/mlp_square_linear_score,reference,catalog,36,2.99885910799954,544.3834560277777,496.880977,912.778047,3.666430965850024,349.9967744444445,311.24541999999997,608.24615
4,digits_binary,linear_poly3,split_seed_4/digits_binary/linear_poly3,catalog,direct,36,4.956406010944828,518.6444855555555,495.04230199999995,625.629527,4.459711900546994,132.67086958333334,131.50412899999998,195.256726
