keyset,pass,row_id,order_index,order_position,arm,candidate_id,plaintext,decrypted,absolute_error,decision_flip,reserve_violation,encrypt_ms,evaluate_ms,decrypt_ms,total_ms,runtime,workload,portability,security_state,latency_state
1,3,520,1,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5306550438726406,0.529292979045586,0.0013620648270545876,False,False,24.255694,30.977508,12.738313,67.97487,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,520,1,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5306550438726406,0.5306550438559727,1.6667889290999938e-11,False,False,135.895508,148.448204,95.879161,380.228202,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,525,2,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.7218495482136112,0.712134306346695,0.009715241866916302,False,False,27.85598,31.156893999999998,11.18159,70.198421,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,525,2,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.7218495482136112,0.7218495482164556,2.844391389089651e-12,False,False,117.763176,106.240362,84.732463,308.742693,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,525,2,3,heir_generated,heir_generated_lattigo_v8,0.7218495482136112,0.7218495011329651,4.708064615943641e-08,False,False,40.274053,26.010255,0.489989,66.775058,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,530,3,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.3407707426647936,0.34077074267804397,1.325034526544755e-11,False,False,109.75066,112.12351100000001,72.844087,294.722757,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,530,3,2,heir_generated,heir_generated_lattigo_v8,0.3407707426647936,0.3407707214355469,2.122924674941018e-08,False,False,24.317851,18.899353,0.425429,43.643905,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,530,3,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.3407707426647936,0.34781097420756085,0.007040231542767228,False,False,19.832314,25.277451000000003,11.045456,56.158898,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,535,4,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.4733460983485944,0.47334609832849783,2.009659105794981e-11,False,False,101.115145,112.420539,72.50975,286.050092,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,535,4,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.4733460983485944,0.4745169746165136,0.0011708762679191742,False,False,19.475304,23.426588000000002,10.862793,53.769044,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,535,4,3,heir_generated,heir_generated_lattigo_v8,0.4733460983485944,0.473346084356308,1.3992286440611679e-08,False,False,24.608496,18.456442,0.406273,43.472423,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,540,5,1,heir_generated,heir_generated_lattigo_v8,0.6013742180514746,0.6013742089271545,9.124320077269488e-09,False,False,23.958056,18.747869,0.422633,43.129259,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,540,5,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.6013742180514746,0.6013742179889431,6.253153550517254e-11,False,False,98.875152,106.751361,77.476429,283.10738,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,540,5,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.6013742180514746,0.5969855970257448,0.004388621025729789,False,False,19.994579,23.833181000000003,10.720025,54.55091,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,545,6,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.3754405136907542,0.38092574837750426,0.005485234686750051,False,False,19.46784,23.483796,11.021091,53.976624,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,545,6,2,heir_generated,heir_generated_lattigo_v8,0.3754405136907542,0.3754405081272125,5.563541682906958e-09,False,False,23.969267,19.439837,0.486703,43.896719,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,545,6,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.3754405136907542,0.3754405136321587,5.85955173271202e-11,False,False,99.655025,110.02409200000001,72.519868,282.203725,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,550,1,1,heir_generated,heir_generated_lattigo_v8,0.43358843003226893,0.4335884153842926,1.4647976331882973e-08,False,False,24.359259,19.271581,0.593825,44.225826,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,550,1,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.43358843003226893,0.4365359940584571,0.0029475640261881764,False,False,19.935568,24.374518000000002,10.902978,55.217312,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,550,1,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.43358843003226893,0.43358842998104363,5.1225301778146104e-11,False,False,101.770273,110.9547,80.390816,293.120978,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,555,2,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5086135545617281,0.5082041678827973,0.00040938667893075653,False,False,22.696508,27.819952,11.867037,62.386374,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,555,2,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5086135545617281,0.5086135545573872,4.3408610039818996e-12,False,False,110.516416,122.702782,82.347742,315.571769,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,555,2,3,heir_generated,heir_generated_lattigo_v8,0.5086135545617281,0.5086135268211365,2.7740591601599363e-08,False,False,31.549821,22.009918,0.474901,54.036143,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,560,3,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.22678612248310498,0.22678612251996103,3.6856045992905706e-11,False,False,107.774853,109.083467,79.607838,296.47225,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,560,3,2,heir_generated,heir_generated_lattigo_v8,0.22678612248310498,0.22678610682487488,1.5658230101411874e-08,False,False,24.392089,19.761441,0.486323,44.640835,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,560,3,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.22678612248310498,0.2388823210924997,0.012096198609394732,False,False,20.758211,23.823503,11.376417,55.961317,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,565,4,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.23006435409086629,0.23006435409191545,1.049160758270773e-12,False,False,107.456574,122.559052,77.763159,307.783764,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,565,4,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.23006435409086629,0.24200376814949728,0.011939414058630998,False,False,21.869837,26.610764,17.855203,66.338839,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,565,4,3,heir_generated,heir_generated_lattigo_v8,0.23006435409086629,0.23006434738636017,6.704506116950171e-09,False,False,41.279338,22.287521,0.481083,64.048913,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,570,5,1,heir_generated,heir_generated_lattigo_v8,0.5957048658150786,0.5957048535346985,1.2280380157214665e-08,False,False,28.754325,22.998497,0.495269,52.249024,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,570,5,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5957048658150786,0.5957048657907356,2.434308310483857e-11,False,False,104.340848,160.772036,84.954232,350.072145,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,570,5,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5957048658150786,0.5915806031348875,0.004124262680191171,False,False,21.21036,25.058320000000002,12.175617,58.448394,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,575,6,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.22363294148377885,0.23578714916510965,0.012154207681330798,False,False,20.921848,28.538711,12.572992,62.036697,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,575,6,2,heir_generated,heir_generated_lattigo_v8,0.22363294148377885,0.22363293170928955,9.774489301284106e-09,False,False,31.289641,23.334576,0.519746,55.144753,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,575,6,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.22363294148377885,0.22363294145176377,3.2015085027481405e-11,False,False,123.820602,131.217761,82.001811,337.04395,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,580,1,1,heir_generated,heir_generated_lattigo_v8,0.24199946750108145,0.24199946224689484,5.254186613568024e-09,False,False,29.788967,20.510597,0.498335,50.799061,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,580,1,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.24199946750108145,0.2533613298405774,0.01136186233949596,False,False,20.418484,25.285006,12.286835,57.993761,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,580,1,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.24199946750108145,0.24199946752403795,2.2956497813808596e-11,False,False,100.821804,111.24743799999999,74.926403,287.000655,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,585,2,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.3652576858977358,0.37128676536662286,0.006029079468887089,False,False,20.99704,24.1891,11.962577,57.152142,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,585,2,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.3652576858977358,0.3652576859068898,9.15401088263934e-12,False,False,114.16916,119.552762,76.416431,310.143372,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,585,2,3,heir_generated,heir_generated_lattigo_v8,0.3652576858977358,0.3652576804161072,5.481628595482846e-09,False,False,24.182777,19.804822,0.444684,44.433336,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,590,3,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.22770951245814844,0.22770951250809307,4.994463176366537e-11,False,False,99.696162,114.217821,84.279104,298.197776,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,590,3,2,heir_generated,heir_generated_lattigo_v8,0.22770951245814844,0.22770950198173523,1.0476413209170587e-08,False,False,28.507492,18.791862,0.432261,47.733178,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,590,3,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.22770951245814844,0.23953059398168963,0.011821081523541194,False,False,20.168255,24.435982,13.554002,58.161605,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,595,4,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.22225984584343159,0.22225984582753405,1.5897533289788157e-11,False,False,97.705373,104.34872299999999,76.079794,278.139039,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,595,4,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.22225984584343159,0.23464454415097893,0.012384698307547348,False,False,19.740682,24.089953,10.922115,54.75824,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,595,4,3,heir_generated,heir_generated_lattigo_v8,0.22225984584343159,0.22225983440876007,1.143467151520916e-08,False,False,23.767427,19.062279,0.455174,43.286394,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,600,5,1,heir_generated,heir_generated_lattigo_v8,0.27837247050721886,0.27837246656417847,3.9430403941942416e-09,False,False,23.548356,18.56178,0.414278,42.525306,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,600,5,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.27837247050721886,0.27837247051474445,7.525591261270392e-12,False,False,97.746273,117.01509999999999,98.004228,312.76989,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,600,5,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.27837247050721886,0.2882015911843013,0.009829120677082415,False,False,38.545638,36.366219,23.500778,98.416541,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,605,6,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.15375314750486183,0.16884260672866322,0.015089459223801394,False,False,36.68699,41.31732,16.473151,94.481367,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,605,6,2,heir_generated,heir_generated_lattigo_v8,0.15375314750486183,0.1537531465291977,9.756641328184656e-10,False,False,64.162636,45.218019,0.452309,109.834036,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,605,6,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.15375314750486183,0.1537531474450927,5.976913408645146e-11,False,False,126.071163,143.59099700000002,143.791805,413.458404,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,610,1,1,heir_generated,heir_generated_lattigo_v8,0.5578766124014962,0.5578765869140625,2.548743371910689e-08,False,False,59.822663,28.911701,0.484028,89.219274,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,610,1,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5578766124014962,0.5552248379322331,0.002651774469263124,False,False,21.342809,29.659384,13.294366,64.300706,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,610,1,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5578766124014962,0.5578766123322049,6.929135043520773e-11,False,False,119.552692,137.804059,110.04404,367.40558,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,615,2,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.37545720626718526,0.3809876124858849,0.005530406218699657,False,False,37.906579,35.486098,13.65381,87.051696,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,615,2,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.37545720626718526,0.3754572061887447,7.844058735884119e-11,False,False,120.690376,141.03261700000002,87.169608,348.896319,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,615,2,3,heir_generated,heir_generated_lattigo_v8,0.37545720626718526,0.37545719742774963,8.839435627905345e-09,False,False,33.344889,24.731888,0.482706,58.560244,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,620,3,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.2713689717648192,0.27136897173403085,3.0788371851997454e-11,False,False,178.574792,178.248891,106.818577,463.64761,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,620,3,2,heir_generated,heir_generated_lattigo_v8,0.2713689717648192,0.27136898040771484,8.642895621413516e-09,False,False,35.967671,25.111159,0.434926,61.515249,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,620,3,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.2713689717648192,0.28134937830023177,0.009980406535412545,False,False,26.799938,35.452974,19.443585,81.699984,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,626,4,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.7038671083824173,0.7038671083770943,5.322964291565313e-12,False,False,147.235005,149.495968,95.125887,391.862041,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,626,4,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.7038671083824173,0.6949723824928444,0.008894725889572852,False,False,24.819231,32.477272,12.893554,70.195166,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,626,4,3,heir_generated,heir_generated_lattigo_v8,0.7038671083824173,0.7038670778274536,3.0554963670326174e-08,False,False,37.59806,23.217857,0.426681,61.243469,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,631,5,1,heir_generated,heir_generated_lattigo_v8,0.2918537683112721,0.29185375571250916,1.2598762921811613e-08,False,False,31.793679,21.136821,0.412824,53.344106,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,631,5,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.2918537683112721,0.2918537682918576,1.9414470031620112e-11,False,False,114.360069,104.865052,82.574034,301.803883,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,631,5,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.2918537683112721,0.30089673362169017,0.009042965310418094,False,False,20.027731,26.401801000000003,11.169319,57.602177,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,636,6,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.3128078422982876,0.3210945397541496,0.008286697455861969,False,False,20.061464,26.983522,10.520661,57.569085,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,636,6,2,heir_generated,heir_generated_lattigo_v8,0.3128078422982876,0.3128078281879425,1.4110345114559664e-08,False,False,32.962221,25.569479,0.500499,59.03279,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,636,6,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.3128078422982876,0.3128078422466365,5.165112781924108e-11,False,False,106.383631,112.504325,74.892309,293.784273,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,641,1,1,heir_generated,heir_generated_lattigo_v8,0.736724338145593,0.736724317073822,2.107177099475166e-08,False,False,25.240639,18.781702,0.480031,44.503764,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,641,1,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.736724338145593,0.7263110844712951,0.010413253674297906,False,False,21.739346,26.292066000000002,15.82286,63.857077,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,641,1,3,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.736724338145593,0.736724338191619,4.60259608203728e-11,False,False,103.437282,124.021799,79.253613,306.717974,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,646,2,1,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5473055766948967,0.545180735794575,0.0021248409003216118,False,False,20.610874,25.968529,11.729389,58.31274,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,646,2,2,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5473055766948967,0.5473055767799924,8.509570825765422e-11,False,False,103.862781,122.89806899999999,73.654708,300.420487,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,646,2,3,heir_generated,heir_generated_lattigo_v8,0.5473055766948967,0.5473055839538574,7.2589607658102295e-09,False,False,24.136019,19.259318,0.475422,43.871572,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,651,3,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.3498724420095019,0.34987244201878487,9.282963286949553e-12,False,False,115.531806,113.275102,79.468919,308.280155,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,651,3,2,heir_generated,heir_generated_lattigo_v8,0.3498724420095019,0.3498724400997162,1.9097857184569023e-09,False,False,24.233973,19.465816,0.411763,44.113055,Lattigo v6.2.0,shared_polynomial_threshold_v8,PORTABLE_EXACT,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,651,3,3,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.3498724420095019,0.35639212932835185,0.006519687318849943,False,False,22.763905,24.413349,11.433954,58.615318,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,656,4,1,bounded_catalog,provider_bounded_catalog_3aaf661a70fb4fde,0.5009141790284904,0.5009141790111522,1.7338241953268607e-11,False,False,103.854956,122.71696,83.039498,309.616493,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
1,3,656,4,2,flipguard_direct,provider_direct_synthesizer_ab7d6d8fcdf10d4e,0.5009141790284904,0.500923704100397,9.5250719065465e-06,False,False,19.765138,24.103628,11.12201,54.994704,Lattigo v6.2.0,shared_polynomial_threshold_v8,NATIVE_FLIPGUARD_ARM,PASS,PAIRED_DIAGNOSTIC_UNSAFE_ARM
