schema_version,provider_id,provider_commit,workload_id,model_digest,graph_digest,input_id,input_digest,split_role,context_or_key_id,pass_index,plaintext_output,decrypted_output,plaintext_decision,encrypted_decision,decision_margin_or_top_two_gap,numerical_error,decision_flip,provider_prediction,gate_status,security_status,raw_output_digest,provider,system,workload,arm,runtime,scheme,evidence_level,execution_status,actual_output_available,decision_output_available,contexts_keysets,unique_inputs,raw_output_rows,compile_time_ms,tuning_time_ms,keygen_time_ms,encryption_time_ms,evaluation_time_ms,decryption_time_ms,total_time_ms,rms_error,max_absolute_error,validation_flips,audit_flips,gate_state,security_state,portability_state,output_manifest
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_34,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,39.893849,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,797.220727,NOT_SEPARATELY_RECORDED,15657.355689999999,1.1833862054721775e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_35,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,23.384217999999997,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,4331.444969,NOT_SEPARATELY_RECORDED,19094.819269,5.063706513517867e-09,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_36,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,20.259467,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,937.432505,NOT_SEPARATELY_RECORDED,15583.743303000001,3.271554303427725e-07,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_37,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,21.159274,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,989.9584,NOT_SEPARATELY_RECORDED,17162.345674,1.0170822970077705e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_38,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,22.184768000000002,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,931.626258,NOT_SEPARATELY_RECORDED,15646.665481,1.221689824240066e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_39,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,21.432016,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1023.129964,NOT_SEPARATELY_RECORDED,19303.157215,4.063115861326322e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_40,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,29.756456,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1022.059176,NOT_SEPARATELY_RECORDED,18706.668321999998,4.232093315334881e-08,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_41,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,19.575853000000002,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,953.590368,NOT_SEPARATELY_RECORDED,14732.304378,6.086634278734517e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_42,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,23.124962,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,935.912486,NOT_SEPARATELY_RECORDED,14911.075176,4.3525600777358436e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_43,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,24.256435,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1196.719542,NOT_SEPARATELY_RECORDED,14874.018627,3.178672105402182e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_44,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,22.784693,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1233.724845,NOT_SEPARATELY_RECORDED,15071.336319,5.6566315860184276e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_45,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,21.052845,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1063.907815,NOT_SEPARATELY_RECORDED,14330.043136,5.582765322852138e-10,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_46,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,26.750476,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1034.890977,NOT_SEPARATELY_RECORDED,14202.601175,5.58726761371601e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_47,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,22.119404,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1108.197867,NOT_SEPARATELY_RECORDED,14849.411513,3.871582289330818e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_48,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,20.793993,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1361.405437,NOT_SEPARATELY_RECORDED,14490.564358,5.969395318674042e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_49,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,20.514293,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1386.027173,NOT_SEPARATELY_RECORDED,14867.85666,5.652415567937948e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,eva_waterline_50,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,28.827313,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,1323.137631,NOT_SEPARATELY_RECORDED,14868.499010000001,5.652799294510366e-11,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_15,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,44786.812613,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,368.632669,NOT_SEPARATELY_RECORDED,14385.007613000002,0.0003445201731458269,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_16,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,40525.331654,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,315.90931,NOT_SEPARATELY_RECORDED,13552.571678,0.002801007602679013,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_17,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,42462.593551,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,423.516422,NOT_SEPARATELY_RECORDED,13819.106079000001,0.00013798754595476832,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_18,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43961.668129000005,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,376.259754,NOT_SEPARATELY_RECORDED,13853.921905,0.00045153264783785556,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_19,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,40868.830191,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,530.515429,NOT_SEPARATELY_RECORDED,13710.883639,1.3965713973474082e-05,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_20,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43905.29542,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,424.070762,NOT_SEPARATELY_RECORDED,13731.472291,3.4906187285081053e-05,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
flipguard_provider_execution_record_v7,CoreLab,3c37c11b29ca480525bb6681e0254bdf90029425,official_LinearRegression,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_REPORTED,NOT_EVALUATED,NOT_REPORTED,NOT_EVALUATED,SECURITY_NOT_REPORTED,sha256:8e412acddc176627a9d1d30e5fdcd5da7ed5012d19c1a00d2aaf0619a1b96e2c,CoreLab,ELASM,official_LinearRegression,elasm_waterline_21,SEAL_HEVM,CKKS,3,PASS,true,False,1,NOT_REPORTED,1,43219.380301,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,NOT_SEPARATELY_RECORDED,378.699493,NOT_SEPARATELY_RECORDED,13826.852105,0.001139987349791584,NOT_REPORTED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,SECURITY_NOT_REPORTED,NATIVE_ONLY,external/v7/outputs/corelab/elasm-linear-regression-grid-v1/manifest.json
