partition,split_seed,dataset_id,model_id,alpha,margin_floor,status,failure_class,failure,validation_samples,v_cert,v_amb,coverage,protected_margin,output_error_budget,candidate_id,log_n,q_prime_count,p_prime_count,log_default_scale,declared_log_qp,security_headroom_bits,precision_target_bits,analysis_scale_bits,backend_scale_lift_bits
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,2.1875191300002596e-05,synth_analysis_minimum_rescale_N13_Q7_S22_08c7276679d9,13,7,1,22,187,30,19,22,0
configuration_validation,0,mnist_pool16,linear_poly3,0.1,1e-05,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,2.1875191300002596e-05,synth_analysis_minimum_rescale_N13_Q7_S22_ef0771d2b54d,13,7,1,22,187,30,19,22,0
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.0001,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,2.1875191300002596e-05,synth_analysis_minimum_rescale_N13_Q7_S22_c8bc3a8b09e9,13,7,1,22,187,30,19,22,0
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.0005,PLAN_OK,,,249,244,5,0.9799196787148594,0.0006162546160000115,6.162546160000115e-05,synth_analysis_minimum_rescale_N13_Q7_S20_cb56c957d945,13,7,1,20,173,44,17,20,0
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.001,PLAN_OK,,,249,241,8,0.9678714859437751,0.0013244120900000045,0.00013244120900000045,synth_analysis_minimum_rescale_N13_Q7_S20_5ead53e51ccf,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.002,PLAN_OK,,,249,237,12,0.9518072289156626,0.0021913815260000136,0.00021913815260000136,synth_analysis_minimum_rescale_N13_Q7_S20_33a7ccb56b5c,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.005,PLAN_OK,,,249,229,20,0.9196787148594378,0.005564350958000008,0.0005564350958000008,synth_analysis_minimum_rescale_N13_Q7_S20_82efa6905ef5,13,7,1,20,173,44,14,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.01,PLAN_OK,,,249,206,43,0.8273092369477911,0.010227592176,0.0010227592176000001,synth_analysis_minimum_rescale_N13_Q7_S20_bfc1fb46d848,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.1,0.05,PLAN_OK,,,249,66,183,0.26506024096385544,0.050905822561000014,0.005090582256100002,synth_analysis_minimum_rescale_N13_Q7_S20_c2434b2f2a6f,13,7,1,20,173,44,11,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,5.4687978250006486e-05,synth_analysis_minimum_rescale_N13_Q7_S21_9269b7abcf30,13,7,1,21,180,37,18,21,0
configuration_validation,0,mnist_pool16,linear_poly3,0.25,1e-05,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,5.4687978250006486e-05,synth_analysis_minimum_rescale_N13_Q7_S21_9f115526b135,13,7,1,21,180,37,18,21,0
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.0001,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,5.4687978250006486e-05,synth_analysis_minimum_rescale_N13_Q7_S21_bd2e6bc82caa,13,7,1,21,180,37,18,21,0
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.0005,PLAN_OK,,,249,244,5,0.9799196787148594,0.0006162546160000115,0.00015406365400000288,synth_analysis_minimum_rescale_N13_Q7_S20_c94896a3c248,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.001,PLAN_OK,,,249,241,8,0.9678714859437751,0.0013244120900000045,0.0003311030225000011,synth_analysis_minimum_rescale_N13_Q7_S20_620b0a4c26ba,13,7,1,20,173,44,15,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.002,PLAN_OK,,,249,237,12,0.9518072289156626,0.0021913815260000136,0.0005478453815000034,synth_analysis_minimum_rescale_N13_Q7_S20_fc4b043d60f0,13,7,1,20,173,44,14,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.005,PLAN_OK,,,249,229,20,0.9196787148594378,0.005564350958000008,0.001391087739500002,synth_analysis_minimum_rescale_N13_Q7_S20_2b814502049c,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.01,PLAN_OK,,,249,206,43,0.8273092369477911,0.010227592176,0.002556898044,synth_analysis_minimum_rescale_N13_Q7_S20_28af1841b574,13,7,1,20,173,44,12,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.25,0.05,PLAN_OK,,,249,66,183,0.26506024096385544,0.050905822561000014,0.012726455640250003,synth_analysis_minimum_rescale_N13_Q7_S20_a66e1725a539,13,7,1,20,173,44,10,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00010937595650001297,synth_analysis_minimum_rescale_N13_Q7_S20_323a352350ba,13,7,1,20,173,44,17,20,0
configuration_validation,0,mnist_pool16,linear_poly3,0.5,1e-05,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00010937595650001297,synth_analysis_minimum_rescale_N13_Q7_S20_fd7f8ba8b2ed,13,7,1,20,173,44,17,20,0
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.0001,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00010937595650001297,synth_analysis_minimum_rescale_N13_Q7_S20_adfe19967caf,13,7,1,20,173,44,17,20,0
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.0005,PLAN_OK,,,249,244,5,0.9799196787148594,0.0006162546160000115,0.00030812730800000576,synth_analysis_minimum_rescale_N13_Q7_S20_9474ca25a8a4,13,7,1,20,173,44,15,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.001,PLAN_OK,,,249,241,8,0.9678714859437751,0.0013244120900000045,0.0006622060450000022,synth_analysis_minimum_rescale_N13_Q7_S20_70174295eec2,13,7,1,20,173,44,14,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.002,PLAN_OK,,,249,237,12,0.9518072289156626,0.0021913815260000136,0.0010956907630000068,synth_analysis_minimum_rescale_N13_Q7_S20_9486643e5f3a,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.005,PLAN_OK,,,249,229,20,0.9196787148594378,0.005564350958000008,0.002782175479000004,synth_analysis_minimum_rescale_N13_Q7_S20_2575f4628bf2,13,7,1,20,173,44,12,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.01,PLAN_OK,,,249,206,43,0.8273092369477911,0.010227592176,0.005113796088,synth_analysis_minimum_rescale_N13_Q7_S20_bd93183e636e,13,7,1,20,173,44,11,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.5,0.05,PLAN_OK,,,249,66,183,0.26506024096385544,0.050905822561000014,0.025452911280500007,synth_analysis_minimum_rescale_N13_Q7_S20_28ab31ede2ee,13,7,1,20,173,44,9,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00016406393475001946,synth_analysis_minimum_rescale_N13_Q7_S20_efb4e1a54762,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.75,1e-05,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00016406393475001946,synth_analysis_minimum_rescale_N13_Q7_S20_5dd4d3a3140a,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.0001,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00016406393475001946,synth_analysis_minimum_rescale_N13_Q7_S20_34e9789c9d7f,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.0005,PLAN_OK,,,249,244,5,0.9799196787148594,0.0006162546160000115,0.00046219096200000864,synth_analysis_minimum_rescale_N13_Q7_S20_410819f88363,13,7,1,20,173,44,14,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.001,PLAN_OK,,,249,241,8,0.9678714859437751,0.0013244120900000045,0.0009933090675000034,synth_analysis_minimum_rescale_N13_Q7_S20_b11b9c02a448,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.002,PLAN_OK,,,249,237,12,0.9518072289156626,0.0021913815260000136,0.0016435361445000102,synth_analysis_minimum_rescale_N13_Q7_S20_dc0fec4dd6a2,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.005,PLAN_OK,,,249,229,20,0.9196787148594378,0.005564350958000008,0.004173263218500006,synth_analysis_minimum_rescale_N13_Q7_S20_be89d7b6b855,13,7,1,20,173,44,11,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.01,PLAN_OK,,,249,206,43,0.8273092369477911,0.010227592176,0.007670694132,synth_analysis_minimum_rescale_N13_Q7_S20_a4c9e34d1c80,13,7,1,20,173,44,10,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.75,0.05,PLAN_OK,,,249,66,183,0.26506024096385544,0.050905822561000014,0.03817936692075001,synth_analysis_minimum_rescale_N13_Q7_S20_1504f9946a22,13,7,1,20,173,44,8,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00019687672170002335,synth_analysis_minimum_rescale_N13_Q7_S20_812bd8bafc48,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.9,1e-05,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00019687672170002335,synth_analysis_minimum_rescale_N13_Q7_S20_63141dc003e7,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.0001,PLAN_OK,,,249,249,0,1.0,0.00021875191300002594,0.00019687672170002335,synth_analysis_minimum_rescale_N13_Q7_S20_1a434908e51f,13,7,1,20,173,44,16,19,1
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.0005,PLAN_OK,,,249,244,5,0.9799196787148594,0.0006162546160000115,0.0005546291544000104,synth_analysis_minimum_rescale_N13_Q7_S20_4b501abe8b61,13,7,1,20,173,44,14,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.001,PLAN_OK,,,249,241,8,0.9678714859437751,0.0013244120900000045,0.0011919708810000042,synth_analysis_minimum_rescale_N13_Q7_S20_1f5febd755e4,13,7,1,20,173,44,13,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.002,PLAN_OK,,,249,237,12,0.9518072289156626,0.0021913815260000136,0.001972243373400012,synth_analysis_minimum_rescale_N13_Q7_S20_b3f143eefd86,13,7,1,20,173,44,12,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.005,PLAN_OK,,,249,229,20,0.9196787148594378,0.005564350958000008,0.0050079158622000075,synth_analysis_minimum_rescale_N13_Q7_S20_e6d356e384b2,13,7,1,20,173,44,11,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.01,PLAN_OK,,,249,206,43,0.8273092369477911,0.010227592176,0.0092048329584,synth_analysis_minimum_rescale_N13_Q7_S20_0defadc4ae83,13,7,1,20,173,44,10,18,2
configuration_validation,0,mnist_pool16,linear_poly3,0.9,0.05,PLAN_OK,,,249,66,183,0.26506024096385544,0.050905822561000014,0.045815240304900015,synth_analysis_minimum_rescale_N13_Q7_S20_8fa0fc390b0a,13,7,1,20,173,44,8,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_d65b50f09678,13,6,1,23,171,46,20,23,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_ad636be60794,13,6,1,23,171,46,20,23,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,1.1636745400001036e-05,synth_analysis_minimum_rescale_N13_Q6_S23_7d5137488092,13,6,1,23,171,46,20,23,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.0005,PLAN_OK,,,249,247,2,0.9919678714859438,0.0005115753459999928,5.115753459999928e-05,synth_analysis_minimum_rescale_N13_Q6_S21_9cbda8b0fd8b,13,6,1,21,159,58,18,21,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.001,PLAN_OK,,,249,246,3,0.9879518072289156,0.0011798138220000531,0.00011798138220000532,synth_analysis_minimum_rescale_N13_Q6_S20_b4b59fd8e580,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.002,PLAN_OK,,,249,242,7,0.9718875502008032,0.002138267319999998,0.0002138267319999998,synth_analysis_minimum_rescale_N13_Q6_S20_1e7db4f4674e,13,6,1,20,153,64,16,19,1
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.005,PLAN_OK,,,249,219,30,0.8795180722891566,0.005018717567000008,0.0005018717567000008,synth_analysis_minimum_rescale_N13_Q6_S20_ef844a43f0c2,13,6,1,20,153,64,15,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.01014982339999998,0.001014982339999998,synth_analysis_minimum_rescale_N13_Q6_S20_912999bcdb63,13,6,1,20,153,64,14,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.1,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.051857219831,0.005185721983100001,synth_analysis_minimum_rescale_N13_Q6_S20_ffe378d7ff33,13,6,1,20,153,64,12,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_2326c9b55dec,13,6,1,22,165,52,19,22,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_51882f7037c9,13,6,1,22,165,52,19,22,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,2.909186350000259e-05,synth_analysis_minimum_rescale_N13_Q6_S22_058c62e948b9,13,6,1,22,165,52,19,22,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.0005,PLAN_OK,,,249,247,2,0.9919678714859438,0.0005115753459999928,0.0001278938364999982,synth_analysis_minimum_rescale_N13_Q6_S20_a923de5620bf,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.001,PLAN_OK,,,249,246,3,0.9879518072289156,0.0011798138220000531,0.0002949534555000133,synth_analysis_minimum_rescale_N13_Q6_S20_8b6edafbe8db,13,6,1,20,153,64,16,19,1
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.002,PLAN_OK,,,249,242,7,0.9718875502008032,0.002138267319999998,0.0005345668299999995,synth_analysis_minimum_rescale_N13_Q6_S20_ee5460d0ead9,13,6,1,20,153,64,15,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.005,PLAN_OK,,,249,219,30,0.8795180722891566,0.005018717567000008,0.001254679391750002,synth_analysis_minimum_rescale_N13_Q6_S20_b5b3c21f6a7a,13,6,1,20,153,64,14,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.01014982339999998,0.002537455849999995,synth_analysis_minimum_rescale_N13_Q6_S20_a52b3da2bfc4,13,6,1,20,153,64,13,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.25,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.051857219831,0.01296430495775,synth_analysis_minimum_rescale_N13_Q6_S20_d959ccb6d658,13,6,1,20,153,64,10,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_dc0a85e5be93,13,6,1,21,159,58,18,21,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_495e6bce4527,13,6,1,21,159,58,18,21,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,5.818372700000518e-05,synth_analysis_minimum_rescale_N13_Q6_S21_01bcf0184e1c,13,6,1,21,159,58,18,21,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.0005,PLAN_OK,,,249,247,2,0.9919678714859438,0.0005115753459999928,0.0002557876729999964,synth_analysis_minimum_rescale_N13_Q6_S20_91be293d0285,13,6,1,20,153,64,16,19,1
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.001,PLAN_OK,,,249,246,3,0.9879518072289156,0.0011798138220000531,0.0005899069110000266,synth_analysis_minimum_rescale_N13_Q6_S20_cb56015ae07d,13,6,1,20,153,64,15,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.002,PLAN_OK,,,249,242,7,0.9718875502008032,0.002138267319999998,0.001069133659999999,synth_analysis_minimum_rescale_N13_Q6_S20_30bc60207285,13,6,1,20,153,64,14,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.005,PLAN_OK,,,249,219,30,0.8795180722891566,0.005018717567000008,0.002509358783500004,synth_analysis_minimum_rescale_N13_Q6_S20_38b3766ae6d8,13,6,1,20,153,64,13,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.01014982339999998,0.00507491169999999,synth_analysis_minimum_rescale_N13_Q6_S20_bde1aee48e76,13,6,1,20,153,64,12,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.5,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.051857219831,0.0259286099155,synth_analysis_minimum_rescale_N13_Q6_S20_30771ee0dfac,13,6,1,20,153,64,9,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_9b2366481513,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_a361564dc030,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,8.727559050000777e-05,synth_analysis_minimum_rescale_N13_Q6_S20_cf2f9f2b5475,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.0005,PLAN_OK,,,249,247,2,0.9919678714859438,0.0005115753459999928,0.0003836815094999946,synth_analysis_minimum_rescale_N13_Q6_S20_28d78c97851a,13,6,1,20,153,64,15,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.001,PLAN_OK,,,249,246,3,0.9879518072289156,0.0011798138220000531,0.0008848603665000399,synth_analysis_minimum_rescale_N13_Q6_S20_4b71711463ec,13,6,1,20,153,64,14,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.002,PLAN_OK,,,249,242,7,0.9718875502008032,0.002138267319999998,0.0016037004899999985,synth_analysis_minimum_rescale_N13_Q6_S20_46d538bc121c,13,6,1,20,153,64,13,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.005,PLAN_OK,,,249,219,30,0.8795180722891566,0.005018717567000008,0.0037640381752500063,synth_analysis_minimum_rescale_N13_Q6_S20_e85cd3be1f22,13,6,1,20,153,64,12,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.01014982339999998,0.007612367549999985,synth_analysis_minimum_rescale_N13_Q6_S20_13e644c81ac5,13,6,1,20,153,64,11,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.75,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.051857219831,0.03889291487325,synth_analysis_minimum_rescale_N13_Q6_S20_1a592cc73ea2,13,6,1,20,153,64,9,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_6a34e8cdd759,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,1e-05,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_e0cdc3223a71,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.0001,PLAN_OK,,,249,249,0,1.0,0.00011636745400001036,0.00010473070860000933,synth_analysis_minimum_rescale_N13_Q6_S20_1b3eab2a0dc7,13,6,1,20,153,64,17,20,0
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.0005,PLAN_OK,,,249,247,2,0.9919678714859438,0.0005115753459999928,0.0004604178113999935,synth_analysis_minimum_rescale_N13_Q6_S20_c15464dae3f1,13,6,1,20,153,64,15,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.001,PLAN_OK,,,249,246,3,0.9879518072289156,0.0011798138220000531,0.001061832439800048,synth_analysis_minimum_rescale_N13_Q6_S20_fdef0a66be9c,13,6,1,20,153,64,14,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.002,PLAN_OK,,,249,242,7,0.9718875502008032,0.002138267319999998,0.0019244405879999982,synth_analysis_minimum_rescale_N13_Q6_S20_5d0131aa2c30,13,6,1,20,153,64,13,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.005,PLAN_OK,,,249,219,30,0.8795180722891566,0.005018717567000008,0.004516845810300008,synth_analysis_minimum_rescale_N13_Q6_S20_193916997ac3,13,6,1,20,153,64,12,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.01,PLAN_OK,,,249,183,66,0.7349397590361446,0.01014982339999998,0.009134841059999982,synth_analysis_minimum_rescale_N13_Q6_S20_c555dc2fd75e,13,6,1,20,153,64,11,18,2
configuration_validation,0,mnist_pool16,mlp_square_linear_score,0.9,0.05,PLAN_OK,,,249,27,222,0.10843373493975904,0.051857219831,0.0466714978479,synth_analysis_minimum_rescale_N13_Q6_S20_3923c2021d29,13,6,1,20,153,64,8,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_d148697b3c92,13,7,1,20,173,44,17,20,0
configuration_validation,0,wdbc,linear_poly3,0.1,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_1396f0266967,13,7,1,20,173,44,17,20,0
configuration_validation,0,wdbc,linear_poly3,0.1,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,4.281278680000056e-05,synth_analysis_minimum_rescale_N13_Q7_S20_17ed3aaf532f,13,7,1,20,173,44,17,20,0
configuration_validation,0,wdbc,linear_poly3,0.1,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0014837839599999847,0.00014837839599999848,synth_analysis_minimum_rescale_N13_Q7_S20_187844879563,13,7,1,20,173,44,15,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0.001,PLAN_OK,,,85,84,1,0.9882352941176471,0.0014837839599999847,0.00014837839599999848,synth_analysis_minimum_rescale_N13_Q7_S20_02fdc8198161,13,7,1,20,173,44,15,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.003575608978000022,0.00035756089780000224,synth_analysis_minimum_rescale_N13_Q7_S20_358a62be5ff5,13,7,1,20,173,44,14,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.006783437111000046,0.0006783437111000046,synth_analysis_minimum_rescale_N13_Q7_S20_7ab61455cdd6,13,7,1,20,173,44,13,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0.01,PLAN_OK,,,85,78,7,0.9176470588235294,0.012333960507999953,0.0012333960507999954,synth_analysis_minimum_rescale_N13_Q7_S20_0476f6102c5a,13,7,1,20,173,44,12,18,2
configuration_validation,0,wdbc,linear_poly3,0.1,0.05,PLAN_OK,,,85,35,50,0.4117647058823529,0.050254090871999946,0.005025409087199995,synth_analysis_minimum_rescale_N13_Q7_S20_b5e20e5b7bed,13,7,1,20,173,44,10,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_28236fa5097a,13,7,1,20,173,44,16,19,1
configuration_validation,0,wdbc,linear_poly3,0.25,1e-05,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_40587e712caf,13,7,1,20,173,44,16,19,1
configuration_validation,0,wdbc,linear_poly3,0.25,0.0001,PLAN_OK,,,85,85,0,1.0,0.0004281278680000056,0.0001070319670000014,synth_analysis_minimum_rescale_N13_Q7_S20_4b25f68b9f19,13,7,1,20,173,44,16,19,1
configuration_validation,0,wdbc,linear_poly3,0.25,0.0005,PLAN_OK,,,85,84,1,0.9882352941176471,0.0014837839599999847,0.0003709459899999962,synth_analysis_minimum_rescale_N13_Q7_S20_915045f7fcbb,13,7,1,20,173,44,14,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0.001,PLAN_OK,,,85,84,1,0.9882352941176471,0.0014837839599999847,0.0003709459899999962,synth_analysis_minimum_rescale_N13_Q7_S20_dea9fa75d771,13,7,1,20,173,44,14,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0.002,PLAN_OK,,,85,82,3,0.9647058823529412,0.003575608978000022,0.0008939022445000055,synth_analysis_minimum_rescale_N13_Q7_S20_6be3a8212351,13,7,1,20,173,44,13,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0.005,PLAN_OK,,,85,81,4,0.9529411764705882,0.006783437111000046,0.0016958592777500114,synth_analysis_minimum_rescale_N13_Q7_S20_dcc499517198,13,7,1,20,173,44,12,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0.01,PLAN_OK,,,85,78,7,0.9176470588235294,0.012333960507999953,0.003083490126999988,synth_analysis_minimum_rescale_N13_Q7_S20_ea1c1cb7e740,13,7,1,20,173,44,11,18,2
configuration_validation,0,wdbc,linear_poly3,0.25,0.05,PLAN_OK,,,85,35,50,0.4117647058823529,0.050254090871999946,0.012563522717999986,synth_analysis_minimum_rescale_N13_Q7_S20_c0014a29ec7c,13,7,1,20,173,44,9,18,2
