split_seed,dataset_id,model_id,alpha,outcome,candidate_count,safe_count,rejected_count,failed_count,v_cert,v_amb,coverage_rate,oracle_candidate,oracle_mean_total_ms,reference_candidate,reference_mean_total_ms,oracle_speedup_vs_reference,latency_only_candidate,latency_only_status,latency_only_mean_total_ms
4,mnist_pool16,linear_poly3,0.25,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,378.0286075301,default__rescale_aware,378.0286075301,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108
4,mnist_pool16,linear_poly3,0.5,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,378.0286075301,default__rescale_aware,378.0286075301,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108
4,mnist_pool16,linear_poly3,0.75,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,378.0286075301,default__rescale_aware,378.0286075301,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108
4,mnist_pool16,linear_poly3,0.9,SELECTED,22,12,8,2,242,7,0.9718875502008032,default__rescale_aware,378.0286075301,default__rescale_aware,378.0286075301,1.0,short_chain_3__baseline_non_rescale,REJECTED,223.8658427108
4,mnist_pool16,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,default__rescale_aware,517.8709955582,1.1536587477301363,short_chain_3__rescale_aware,REJECTED,232.687170988
4,mnist_pool16,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,default__rescale_aware,517.8709955582,1.1536587477301363,short_chain_3__rescale_aware,REJECTED,232.687170988
4,mnist_pool16,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,default__rescale_aware,517.8709955582,1.1536587477301363,short_chain_3__rescale_aware,REJECTED,232.687170988
4,mnist_pool16,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,default__rescale_aware,517.8709955582,1.1536587477301363,short_chain_3__rescale_aware,REJECTED,232.687170988
4,mnist_pool16,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,247,2,0.9919678714859438,short_chain_6_scale42__baseline_non_rescale,448.8944383052,default__rescale_aware,517.8709955582,1.1536587477301363,short_chain_3__rescale_aware,REJECTED,232.687170988
4,wdbc,linear_poly3,0.1,SELECTED,22,12,8,2,83,2,0.9764705882352941,default__rescale_aware,231.9389058588,default__rescale_aware,231.9389058588,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882
4,wdbc,linear_poly3,0.25,SELECTED,22,12,8,2,83,2,0.9764705882352941,default__rescale_aware,231.9389058588,default__rescale_aware,231.9389058588,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882
4,wdbc,linear_poly3,0.5,SELECTED,22,12,8,2,83,2,0.9764705882352941,default__rescale_aware,231.9389058588,default__rescale_aware,231.9389058588,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882
4,wdbc,linear_poly3,0.75,SELECTED,22,12,8,2,83,2,0.9764705882352941,default__rescale_aware,231.9389058588,default__rescale_aware,231.9389058588,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882
4,wdbc,linear_poly3,0.9,SELECTED,22,12,8,2,83,2,0.9764705882352941,default__rescale_aware,231.9389058588,default__rescale_aware,231.9389058588,1.0,short_chain_3__baseline_non_rescale,REJECTED,148.1323927882
4,wdbc,mlp_square_linear_score,0.1,SELECTED,22,18,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,default__rescale_aware,354.4139126941,1.169753681138065,short_chain_3__rescale_aware,REJECTED,151.4277844
4,wdbc,mlp_square_linear_score,0.25,SELECTED,22,18,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,default__rescale_aware,354.4139126941,1.169753681138065,short_chain_3__rescale_aware,REJECTED,151.4277844
4,wdbc,mlp_square_linear_score,0.5,SELECTED,22,18,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,default__rescale_aware,354.4139126941,1.169753681138065,short_chain_3__rescale_aware,REJECTED,151.4277844
4,wdbc,mlp_square_linear_score,0.75,SELECTED,22,18,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,default__rescale_aware,354.4139126941,1.169753681138065,short_chain_3__rescale_aware,REJECTED,151.4277844
4,wdbc,mlp_square_linear_score,0.9,SELECTED,22,18,4,0,83,2,0.9764705882352941,short_chain_6_scale40__baseline_non_rescale,302.9816605059,default__rescale_aware,354.4139126941,1.169753681138065,short_chain_3__rescale_aware,REJECTED,151.4277844
